Spectrum title              ,             M-1-5
290           ,             6518
291           ,             6513
292           ,             6630
293           ,             6927
294           ,             7124
295           ,             7280
296           ,             7372
297           ,             7590
298           ,             7422
299           ,             7440
300           ,             7230
301           ,             7080
302           ,             7145
303           ,             6978
304           ,             6881
305           ,             7011
306           ,             6869
307           ,             6971
308           ,             6991
309           ,             7107
310           ,             7377
311           ,             7279
312           ,             7227
313           ,             7342
314           ,             7435
315           ,             7481
316           ,             7688
317           ,             7719
318           ,             7729
319           ,             8011
320           ,             7941
321           ,             7963
322           ,             8031
323           ,             8368
324           ,             8150
325           ,             8306
326           ,             8456
327           ,             8601
328           ,             8691
329           ,             8642
330           ,             8947
331           ,             8912
332           ,             9011
333           ,             9232
334           ,             9074
335           ,             9100
336           ,             9105
337           ,             9226
338           ,             9129
339           ,             9231
340           ,             9142
341           ,             9114
342           ,             9516
343           ,             9359
344           ,             9392
345           ,             9616
346           ,             9613
347           ,             9462
348           ,             9378
349           ,             9544
350           ,             9567
351           ,             9721
352           ,             9742
353           ,             9827
354           ,             10062
355           ,             10030
356           ,             10088
357           ,             10152
358           ,             10263
359           ,             10076
360           ,             10342
361           ,             10607
362           ,             10666
363           ,             10816
364           ,             11223
365           ,             11435
366           ,             11555
367           ,             11998
368           ,             11954
369           ,             12245
370           ,             12125
371           ,             12095
372           ,             11808
373           ,             11838
374           ,             11531
375           ,             11318
376           ,             11049
377           ,             11063
378           ,             10703
379           ,             10603
380           ,             10431
381           ,             10547
382           ,             10561
383           ,             10190
384           ,             10410
385           ,             10394
386           ,             10410
387           ,             10412
388           ,             10370
389           ,             10292
390           ,             10367
391           ,             10301
392           ,             10300
393           ,             10148
394           ,             10229
395           ,             10396
396           ,             10341
397           ,             10310
398           ,             10404
399           ,             10281
400           ,             10369
401           ,             10297
402           ,             10244
403           ,             10386
404           ,             10126
405           ,             10087
406           ,             9995
407           ,             9997
408           ,             9961
409           ,             9855
410           ,             9959
411           ,             9920
412           ,             9682
413           ,             9893
414           ,             9719
415           ,             9827
416           ,             9848
417           ,             9439
418           ,             9545
419           ,             9427
420           ,             9331
421           ,             9231
422           ,             9209
423           ,             9225
424           ,             9232
425           ,             9109
426           ,             9026
427           ,             9043
428           ,             8969
429           ,             8893
430           ,             8771
431           ,             8879
432           ,             8796
433           ,             8576
434           ,             8683
435           ,             8550
436           ,             8385
437           ,             8305
438           ,             8564
439           ,             8183
440           ,             8232
441           ,             8061
442           ,             8076
443           ,             8052
444           ,             7947
445           ,             7853
446           ,             7591
447           ,             7780
448           ,             7476
449           ,             7601
450           ,             7290
451           ,             7372
452           ,             7321
453           ,             7162
454           ,             7211
455           ,             7060
456           ,             7040
457           ,             6937
458           ,             6757
459           ,             6785
460           ,             6854
461           ,             6663
462           ,             6385
463           ,             6514
464           ,             6384
465           ,             6306
466           ,             5984
467           ,             5924
468           ,             5936
469           ,             5785
470           ,             5744
471           ,             5564
472           ,             5394
473           ,             5410
474           ,             5162
475           ,             5031
476           ,             4878
477           ,             4585
478           ,             4605
479           ,             4489
480           ,             4383
481           ,             4147
482           ,             3962
483           ,             3643
484           ,             3643
485           ,             3410
486           ,             3199
487           ,             2985
488           ,             2906
489           ,             2609
490           ,             2426
491           ,             2178
492           ,             2012
493           ,             1879
494           ,             1603
495           ,             1498
496           ,             1193
497           ,             1081
498           ,             883
499           ,             791
500           ,             629
501           ,             525
502           ,             407
503           ,             297
504           ,             208
505           ,             187
506           ,             135
507           ,             137
508           ,             95
509           ,             97
510           ,             75
511           ,             81
512           ,             64
513           ,             56
514           ,             69
515           ,             57
516           ,             72
517           ,             65
518           ,             61
519           ,             59
520           ,             60
521           ,             58
522           ,             81
523           ,             77
524           ,             66
525           ,             58
526           ,             83
527           ,             59
528           ,             72
529           ,             62
530           ,             79
531           ,             72
532           ,             84
533           ,             79
534           ,             66
535           ,             76
536           ,             60
537           ,             78
538           ,             79
539           ,             62
540           ,             63
541           ,             69
542           ,             86
543           ,             89
544           ,             72
545           ,             74
546           ,             79
547           ,             86
548           ,             89
549           ,             70
550           ,             68
551           ,             68
552           ,             78
553           ,             80
554           ,             76
555           ,             87
556           ,             93
557           ,             91
558           ,             99
559           ,             70
560           ,             66
561           ,             89
562           ,             80
563           ,             82
564           ,             81
565           ,             84
566           ,             93
567           ,             86
568           ,             94
569           ,             68
570           ,             81
571           ,             92
572           ,             93
573           ,             91
574           ,             94
575           ,             94
576           ,             85
577           ,             78
578           ,             88
579           ,             90
580           ,             78
581           ,             65
582           ,             86
583           ,             77
584           ,             77
585           ,             91
586           ,             86
587           ,             87
588           ,             81
589           ,             97
590           ,             95
591           ,             105
592           ,             98
593           ,             70
594           ,             98
595           ,             106
596           ,             103
597           ,             98
598           ,             91
599           ,             91
600           ,             87
601           ,             89
602           ,             87
603           ,             98
604           ,             98
605           ,             101
606           ,             90
607           ,             95
608           ,             100
609           ,             93
610           ,             88
611           ,             97
612           ,             96
613           ,             97
614           ,             96
615           ,             79
616           ,             92
617           ,             103
618           ,             90
619           ,             77
620           ,             91
621           ,             105
622           ,             87
623           ,             87
624           ,             92
625           ,             94
626           ,             82
627           ,             76
628           ,             101
629           ,             90
630           ,             104
631           ,             82
632           ,             100
633           ,             104
634           ,             99
635           ,             114
636           ,             102
637           ,             69
638           ,             82
639           ,             74
640           ,             89
641           ,             74
642           ,             98
643           ,             73
644           ,             70
645           ,             80
646           ,             84
647           ,             79
648           ,             79
649           ,             87
650           ,             89
651           ,             72
652           ,             74
653           ,             92
654           ,             82
655           ,             77
656           ,             61
657           ,             73
658           ,             78
659           ,             79
660           ,             86
661           ,             84
662           ,             67
663           ,             80
664           ,             68
665           ,             83
666           ,             81
667           ,             69
668           ,             60
669           ,             67
670           ,             63
671           ,             75
672           ,             87
673           ,             66
674           ,             63
675           ,             58
676           ,             75
677           ,             65
678           ,             77
679           ,             69
680           ,             72
681           ,             55
682           ,             65
683           ,             66
684           ,             77
685           ,             56
686           ,             68
687           ,             70
688           ,             54
689           ,             67
690           ,             56
691           ,             51
692           ,             58
693           ,             65
694           ,             72
695           ,             46
696           ,             60
697           ,             57
698           ,             62
699           ,             48
700           ,             40
701           ,             56
702           ,             49
703           ,             62
704           ,             48
705           ,             58
706           ,             55
707           ,             56
708           ,             46
709           ,             58
710           ,             58
711           ,             50
712           ,             48
713           ,             48
714           ,             39
715           ,             47
716           ,             41
717           ,             54
718           ,             49
719           ,             41
720           ,             52
721           ,             42
722           ,             53
723           ,             46
724           ,             44
725           ,             45
726           ,             38
727           ,             40
728           ,             43
729           ,             42
730           ,             31
731           ,             26
732           ,             38
733           ,             26
734           ,             36
735           ,             28
736           ,             38
737           ,             38
738           ,             34
739           ,             39
740           ,             36
741           ,             33
742           ,             22
743           ,             49
744           ,             32
745           ,             40
746           ,             34
747           ,             27
748           ,             36
749           ,             33
750           ,             30
751           ,             29
752           ,             39
753           ,             29
754           ,             25
755           ,             25
756           ,             35
757           ,             22
758           ,             27
759           ,             31
760           ,             31
761           ,             30
762           ,             22
763           ,             26
764           ,             40
765           ,             27
766           ,             22
767           ,             19
768           ,             26
769           ,             34
770           ,             23
771           ,             28
772           ,             24
773           ,             33
774           ,             26
775           ,             26
776           ,             30
777           ,             23
778           ,             30
779           ,             27
780           ,             32
781           ,             28
782           ,             29
783           ,             30
784           ,             21
785           ,             30
786           ,             23
787           ,             25
788           ,             28
789           ,             26
790           ,             19
791           ,             24
792           ,             22
793           ,             19
794           ,             36
795           ,             20
796           ,             32
797           ,             33
798           ,             32
799           ,             23
800           ,             21
801           ,             24
802           ,             26
803           ,             24
804           ,             27
805           ,             31
806           ,             30
807           ,             27
808           ,             24
809           ,             22
810           ,             27
811           ,             33
812           ,             22
813           ,             27
814           ,             28
815           ,             19
816           ,             25
817           ,             20
818           ,             21
819           ,             19
820           ,             24
821           ,             15
822           ,             21
823           ,             17
824           ,             17
825           ,             17
826           ,             20
827           ,             30
828           ,             20
829           ,             24
830           ,             23
831           ,             20
832           ,             18
833           ,             27
834           ,             20
835           ,             20
836           ,             22
837           ,             14
838           ,             19
839           ,             20
840           ,             11
841           ,             17
842           ,             21
843           ,             25
844           ,             17
845           ,             21
846           ,             24
847           ,             14
848           ,             12
849           ,             14
850           ,             17
851           ,             12
852           ,             16
853           ,             24
854           ,             20
855           ,             8
856           ,             18
857           ,             14
858           ,             16
859           ,             13
860           ,             7
861           ,             16
862           ,             17
863           ,             20
864           ,             17
865           ,             18
866           ,             6
867           ,             14
868           ,             5
869           ,             11
870           ,             5
871           ,             12
872           ,             6
873           ,             17
874           ,             12
875           ,             14
876           ,             12
877           ,             13
878           ,             5
879           ,             7
880           ,             12
881           ,             16
882           ,             7
883           ,             6
884           ,             6
885           ,             12
886           ,             9
887           ,             9
888           ,             7
889           ,             16
890           ,             8
891           ,             5
892           ,             7
893           ,             7
894           ,             6
895           ,             9
896           ,             8
897           ,             7
898           ,             8
899           ,             18
900           ,             5
901           ,             9
902           ,             4
903           ,             7
904           ,             7
905           ,             9
906           ,             6
907           ,             9
908           ,             5
909           ,             2
910           ,             2
911           ,             3
912           ,             8
913           ,             9
914           ,             6
915           ,             3
916           ,             5
917           ,             7
918           ,             3
919           ,             5
920           ,             5
921           ,             5
922           ,             5
923           ,             2
924           ,             8
925           ,             2
926           ,             2
927           ,             5
928           ,             7
929           ,             1
930           ,             0
931           ,             3
932           ,             4
933           ,             2
934           ,             4
935           ,             5
936           ,             5
937           ,             2
938           ,             1
939           ,             1
940           ,             4
941           ,             3
942           ,             3
943           ,             3
944           ,             2
945           ,             1
946           ,             3
947           ,             1
948           ,             1
949           ,             1
950           ,             1
951           ,             5
952           ,             2
953           ,             3
954           ,             0
955           ,             1
956           ,             2
957           ,             1
958           ,             2
959           ,             2
960           ,             0
961           ,             1
962           ,             2
963           ,             1
964           ,             2
965           ,             0
966           ,             1
967           ,             0
968           ,             0
969           ,             1
970           ,             1
971           ,             0
972           ,             3
973           ,             0
974           ,             0
975           ,             0
976           ,             1
977           ,             0
978           ,             1
979           ,             0
980           ,             0
981           ,             2
982           ,             0
983           ,             1
984           ,             0
985           ,             0
986           ,             0
987           ,             0
988           ,             0
989           ,             0
990           ,             1
991           ,             0
992           ,             1
993           ,             0
994           ,             0
995           ,             0
996           ,             0
997           ,             0
998           ,             0
999           ,             0
1000          ,             0
1001          ,             0
1002          ,             2
1003          ,             0
1004          ,             0
1005          ,             1
1006          ,             0
1007          ,             0
1008          ,             1
1009          ,             0
1010          ,             0
1011          ,             0
1012          ,             0
1013          ,             0
1014          ,             0
1015          ,             0
1016          ,             0
1017          ,             0
1018          ,             0
1019          ,             1
1020          ,             0
1021          ,             0
1022          ,             0
1023          ,             0
1024          ,             0
1025          ,             0
1026          ,             0
1027          ,             1
1028          ,             0
1029          ,             1
1030          ,             0
1031          ,             0
1032          ,             0
1033          ,             0
1034          ,             0
1035          ,             0
1036          ,             0
1037          ,             0
1038          ,             0
1039          ,             0
1040          ,             0
1041          ,             0
1042          ,             1
1043          ,             1
1044          ,             0
1045          ,             0
1046          ,             0
1047          ,             0
1048          ,             0
1049          ,             0
1050          ,             0
1051          ,             0
1052          ,             0
1053          ,             0
1054          ,             0
1055          ,             0
1056          ,             0
1057          ,             0
1058          ,             1
1059          ,             0
1060          ,             0
1061          ,             0
1062          ,             0
1063          ,             0
1064          ,             0
1065          ,             0
1066          ,             0
1067          ,             0
1068          ,             0
1069          ,             0
1070          ,             0
1071          ,             0
1072          ,             1
1073          ,             0
1074          ,             1
1075          ,             0
1076          ,             0
1077          ,             0
1078          ,             0
1079          ,             1
1080          ,             0
1081          ,             0
1082          ,             1
1083          ,             0
1084          ,             1
1085          ,             0
1086          ,             3
1087          ,             0
1088          ,             0
1089          ,             2
1090          ,             0
1091          ,             1
1092          ,             0
1093          ,             0
1094          ,             0
1095          ,             0
1096          ,             0
1097          ,             0
1098          ,             0
1099          ,             0
1100          ,             0
1101          ,             0
1102          ,             0
1103          ,             0
1104          ,             0
1105          ,             1
1106          ,             1
1107          ,             0
1108          ,             0
1109          ,             0
1110          ,             0
1111          ,             0
1112          ,             0
1113          ,             0
1114          ,             0
1115          ,             0
1116          ,             0
1117          ,             0
1118          ,             0
1119          ,             0
1120          ,             0
1121          ,             0
1122          ,             0
1123          ,             0
1124          ,             0
1125          ,             0
1126          ,             0
1127          ,             0
1128          ,             0
1129          ,             1
1130          ,             0
1131          ,             1
1132          ,             0
1133          ,             0
1134          ,             0
1135          ,             0
1136          ,             0
1137          ,             0
1138          ,             0
1139          ,             0
1140          ,             0
1141          ,             0
1142          ,             1
1143          ,             0
1144          ,             0
1145          ,             0
1146          ,             0
1147          ,             0
1148          ,             0
1149          ,             1
1150          ,             0
1151          ,             0
1152          ,             0
1153          ,             0
1154          ,             0
1155          ,             0
1156          ,             0
1157          ,             0
1158          ,             0
1159          ,             0
1160          ,             0
1161          ,             0
1162          ,             0
1163          ,             0
1164          ,             0
1165          ,             0
1166          ,             1
1167          ,             1
1168          ,             0
1169          ,             0
1170          ,             0
1171          ,             0
1172          ,             0
1173          ,             0
1174          ,             0
1175          ,             1
1176          ,             0
1177          ,             0
1178          ,             0
1179          ,             0
1180          ,             0
1181          ,             1
1182          ,             0
1183          ,             1
1184          ,             0
1185          ,             0
1186          ,             0
1187          ,             0
1188          ,             0
1189          ,             0
1190          ,             0
1191          ,             0
1192          ,             0
1193          ,             0
1194          ,             0
1195          ,             0
1196          ,             0
1197          ,             0
1198          ,             0
1199          ,             1
1200          ,             0
1201          ,             0
1202          ,             0
1203          ,             0
1204          ,             0
1205          ,             0
1206          ,             0
1207          ,             0
1208          ,             0
1209          ,             0
1210          ,             0
1211          ,             0
1212          ,             0
1213          ,             0
1214          ,             0
1215          ,             0
1216          ,             0
1217          ,             0
1218          ,             0
1219          ,             0
1220          ,             0
1221          ,             0
1222          ,             0
1223          ,             0
1224          ,             0
1225          ,             0
1226          ,             0
1227          ,             0
1228          ,             0
1229          ,             0
1230          ,             0
1231          ,             0
1232          ,             0
1233          ,             0
1234          ,             0
1235          ,             0
1236          ,             0
1237          ,             0
1238          ,             0
1239          ,             0
1240          ,             0
1241          ,             0
1242          ,             1
1243          ,             0
1244          ,             0
1245          ,             0
1246          ,             0
1247          ,             0
1248          ,             0
1249          ,             0
1250          ,             1
1251          ,             0
1252          ,             0
1253          ,             0
1254          ,             0
1255          ,             0
1256          ,             0
1257          ,             0
1258          ,             0
1259          ,             0
1260          ,             0
1261          ,             0
1262          ,             0
1263          ,             0
1264          ,             0
1265          ,             0
1266          ,             0
1267          ,             0
1268          ,             0
1269          ,             0
1270          ,             0
1271          ,             0
1272          ,             0
1273          ,             0
1274          ,             0
1275          ,             0
1276          ,             0
1277          ,             0
1278          ,             0
1279          ,             0
1280          ,             0
1281          ,             0
1282          ,             0
1283          ,             0
1284          ,             0
1285          ,             0
1286          ,             0
1287          ,             0
1288          ,             0
1289          ,             0
1290          ,             0
1291          ,             0
1292          ,             0
1293          ,             0
1294          ,             0
1295          ,             0
1296          ,             0
1297          ,             0
1298          ,             0
1299          ,             0
1300          ,             0
1301          ,             0
1302          ,             1
1303          ,             1
1304          ,             0
1305          ,             0
1306          ,             0
1307          ,             0
1308          ,             0
1309          ,             0
1310          ,             0
1311          ,             0
1312          ,             0
1313          ,             0
1314          ,             0
1315          ,             0
1316          ,             0
1317          ,             0
1318          ,             0
1319          ,             0
1320          ,             0
1321          ,             0
1322          ,             0
1323          ,             0
1324          ,             0
1325          ,             0
1326          ,             0
1327          ,             0
1328          ,             0
1329          ,             0
1330          ,             0
1331          ,             0
1332          ,             0
1333          ,             0
1334          ,             0
1335          ,             0
1336          ,             0
1337          ,             0
1338          ,             0
1339          ,             0
1340          ,             0
1341          ,             0
1342          ,             0
1343          ,             0
1344          ,             0
1345          ,             0
1346          ,             0
1347          ,             0
1348          ,             0
1349          ,             0
1350          ,             0
1351          ,             0
1352          ,             0
1353          ,             0
1354          ,             0
1355          ,             0
1356          ,             0
1357          ,             0
1358          ,             0
1359          ,             0
1360          ,             0
1361          ,             0
1362          ,             0
1363          ,             0
1364          ,             0
1365          ,             0
1366          ,             0
1367          ,             0
1368          ,             0
1369          ,             0
1370          ,             0
1371          ,             0
1372          ,             0
1373          ,             0
1374          ,             0
1375          ,             0
1376          ,             0
1377          ,             0
1378          ,             0
1379          ,             0
1380          ,             0
1381          ,             0
1382          ,             0
1383          ,             0
1384          ,             0
1385          ,             0
1386          ,             0
1387          ,             0
1388          ,             0
1389          ,             0
1390          ,             0
1391          ,             0
1392          ,             0
1393          ,             0
1394          ,             0
1395          ,             0
1396          ,             0
1397          ,             0
1398          ,             0
1399          ,             0
1400          ,             0
1401          ,             0
1402          ,             0
1403          ,             0
1404          ,             0
1405          ,             0
1406          ,             0
1407          ,             0
1408          ,             0
1409          ,             0
1410          ,             0
1411          ,             0
1412          ,             0
1413          ,             0
1414          ,             0
1415          ,             0
1416          ,             0
1417          ,             0
1418          ,             0
1419          ,             0
1420          ,             0
1421          ,             0
1422          ,             0
1423          ,             0
1424          ,             0
1425          ,             0
1426          ,             0
1427          ,             0
1428          ,             0
1429          ,             0
1430          ,             0
1431          ,             0
1432          ,             0
1433          ,             0
1434          ,             0
1435          ,             0
1436          ,             0
1437          ,             0
1438          ,             0
1439          ,             0
1440          ,             0
1441          ,             0
1442          ,             0
1443          ,             0
1444          ,             0
1445          ,             0
1446          ,             0
1447          ,             0
1448          ,             0
1449          ,             0
1450          ,             0
1451          ,             0
1452          ,             0
1453          ,             0
1454          ,             0
1455          ,             0
1456          ,             0
1457          ,             0
1458          ,             0
1459          ,             0
1460          ,             0
1461          ,             0
1462          ,             0
1463          ,             0
1464          ,             0
1465          ,             0
1466          ,             0
1467          ,             0
1468          ,             0
1469          ,             0
1470          ,             0
1471          ,             0
1472          ,             0
1473          ,             0
1474          ,             0
1475          ,             0
1476          ,             0
1477          ,             0
1478          ,             0
1479          ,             0
1480          ,             0
1481          ,             0
1482          ,             0
1483          ,             0
1484          ,             0
1485          ,             0
1486          ,             0
1487          ,             0
1488          ,             0
1489          ,             0
1490          ,             0
1491          ,             0
1492          ,             0
1493          ,             0
1494          ,             0
1495          ,             0
1496          ,             0
1497          ,             0
1498          ,             0
1499          ,             0
1500          ,             0
1501          ,             0
1502          ,             0
1503          ,             0
1504          ,             0
1505          ,             0
1506          ,             0
1507          ,             0
1508          ,             0
1509          ,             0
1510          ,             0
1511          ,             0
1512          ,             0
1513          ,             0
1514          ,             0
1515          ,             0
1516          ,             0
1517          ,             0
1518          ,             0
1519          ,             0
1520          ,             0
1521          ,             0
1522          ,             0
1523          ,             0
1524          ,             0
1525          ,             0
1526          ,             0
1527          ,             0
1528          ,             0
1529          ,             0
1530          ,             0
1531          ,             0
1532          ,             0
1533          ,             0
1534          ,             0
1535          ,             0
1536          ,             0
1537          ,             0
1538          ,             0
1539          ,             0
1540          ,             0
1541          ,             0
1542          ,             0
1543          ,             0
1544          ,             0
1545          ,             0
1546          ,             0
1547          ,             0
1548          ,             0
1549          ,             0
1550          ,             0
1551          ,             0
1552          ,             0
1553          ,             0
1554          ,             0
1555          ,             0
1556          ,             0
1557          ,             0
1558          ,             0
1559          ,             0
1560          ,             0
1561          ,             0
1562          ,             0
1563          ,             0
1564          ,             0
1565          ,             0
1566          ,             0
1567          ,             0
1568          ,             0
1569          ,             0
1570          ,             0
1571          ,             0
1572          ,             0
1573          ,             0
1574          ,             0
1575          ,             0
1576          ,             0
1577          ,             0
1578          ,             0
1579          ,             0
1580          ,             0
1581          ,             0
1582          ,             0
1583          ,             0
1584          ,             0
1585          ,             0
1586          ,             0
1587          ,             0
1588          ,             0
1589          ,             0
1590          ,             0
1591          ,             0
1592          ,             0
1593          ,             0
1594          ,             0
1595          ,             0
1596          ,             0
1597          ,             0
1598          ,             0
1599          ,             0
1600          ,             0
1601          ,             0
1602          ,             0
1603          ,             0
1604          ,             0
1605          ,             0
1606          ,             0
1607          ,             0
1608          ,             0
1609          ,             0
1610          ,             0
1611          ,             0
1612          ,             0
1613          ,             0
1614          ,             0
1615          ,             0
1616          ,             0
1617          ,             0
1618          ,             0
1619          ,             0
1620          ,             0
1621          ,             0
1622          ,             0
1623          ,             0
1624          ,             0
1625          ,             0
1626          ,             0
1627          ,             0
1628          ,             0
1629          ,             0
1630          ,             0
1631          ,             0
1632          ,             0
1633          ,             0
1634          ,             0
1635          ,             0
1636          ,             0
1637          ,             0
1638          ,             0
1639          ,             0
1640          ,             0
1641          ,             0
1642          ,             0
1643          ,             0
1644          ,             0
1645          ,             0
1646          ,             0
1647          ,             0
1648          ,             0
1649          ,             0
1650          ,             0
1651          ,             0
1652          ,             0
1653          ,             0
1654          ,             0
1655          ,             0
1656          ,             0
1657          ,             0
1658          ,             0
1659          ,             0
1660          ,             0
1661          ,             0
1662          ,             0
1663          ,             0
1664          ,             0
1665          ,             0
1666          ,             0
1667          ,             0
1668          ,             0
1669          ,             0
1670          ,             0
1671          ,             0
1672          ,             0
1673          ,             0
1674          ,             0
1675          ,             0
1676          ,             0
1677          ,             0
1678          ,             0
1679          ,             0
1680          ,             0
1681          ,             0
1682          ,             0
1683          ,             0
1684          ,             0
1685          ,             0
1686          ,             0
1687          ,             0
1688          ,             0
1689          ,             0
1690          ,             0
1691          ,             0
1692          ,             0
1693          ,             0
1694          ,             0
1695          ,             0
1696          ,             0
1697          ,             0
1698          ,             0
1699          ,             0
1700          ,             0
1701          ,             0
1702          ,             0
1703          ,             0
1704          ,             0
1705          ,             0
1706          ,             0
1707          ,             0
1708          ,             0
1709          ,             0
1710          ,             0
1711          ,             0
1712          ,             0
1713          ,             0
1714          ,             0
1715          ,             0
1716          ,             0
1717          ,             0
1718          ,             0
1719          ,             0
1720          ,             0
1721          ,             0
1722          ,             0
1723          ,             0
1724          ,             0
1725          ,             0
1726          ,             0
1727          ,             0
1728          ,             0
1729          ,             0
1730          ,             0
1731          ,             0
1732          ,             0
1733          ,             0
1734          ,             0
1735          ,             0
1736          ,             0
1737          ,             0
1738          ,             0
1739          ,             0
1740          ,             0
1741          ,             0
1742          ,             0
1743          ,             0
1744          ,             0
1745          ,             0
1746          ,             0
1747          ,             0
1748          ,             0
1749          ,             0
1750          ,             0
1751          ,             0
1752          ,             0
1753          ,             0
1754          ,             0
1755          ,             0
1756          ,             0
1757          ,             0
1758          ,             0
1759          ,             0
1760          ,             0
1761          ,             0
1762          ,             0
1763          ,             0
1764          ,             0
1765          ,             0
1766          ,             0
1767          ,             0
1768          ,             0
1769          ,             0
1770          ,             0
1771          ,             0
1772          ,             0
1773          ,             0
1774          ,             0
1775          ,             0
1776          ,             0
1777          ,             0
1778          ,             0
1779          ,             0
1780          ,             0
1781          ,             0
1782          ,             0
1783          ,             0
1784          ,             0
1785          ,             0
1786          ,             0
1787          ,             0
1788          ,             0
1789          ,             0
1790          ,             0
1791          ,             0
1792          ,             0
1793          ,             0
1794          ,             0
1795          ,             0
1796          ,             0
1797          ,             0
1798          ,             0
1799          ,             0
1800          ,             0
1801          ,             0
1802          ,             0
1803          ,             0
1804          ,             0
1805          ,             0
1806          ,             0
1807          ,             0
1808          ,             0
1809          ,             0
1810          ,             0
1811          ,             0
1812          ,             0
1813          ,             0
