Spectrum title              ,             2.5-1-1-2
289           ,             6340
290           ,             6380
291           ,             6414
292           ,             6745
293           ,             6877
294           ,             7176
295           ,             7299
296           ,             7407
297           ,             7307
298           ,             7420
299           ,             7377
300           ,             7279
301           ,             7163
302           ,             6982
303           ,             6800
304           ,             7094
305           ,             6947
306           ,             6973
307           ,             6951
308           ,             6839
309           ,             7150
310           ,             7169
311           ,             7225
312           ,             7248
313           ,             7431
314           ,             7424
315           ,             7512
316           ,             7674
317           ,             7807
318           ,             7663
319           ,             7944
320           ,             8033
321           ,             7983
322           ,             8029
323           ,             8107
324           ,             8250
325           ,             8188
326           ,             8342
327           ,             8482
328           ,             8590
329           ,             8743
330           ,             8594
331           ,             8903
332           ,             8844
333           ,             8911
334           ,             9136
335           ,             9000
336           ,             9094
337           ,             9022
338           ,             9173
339           ,             9073
340           ,             9211
341           ,             9408
342           ,             9138
343           ,             9310
344           ,             9444
345           ,             9371
346           ,             9532
347           ,             9512
348           ,             9643
349           ,             9539
350           ,             9566
351           ,             9631
352           ,             9848
353           ,             9857
354           ,             9846
355           ,             9909
356           ,             10044
357           ,             9956
358           ,             9927
359           ,             10187
360           ,             10246
361           ,             10161
362           ,             10320
363           ,             10284
364           ,             10632
365           ,             10692
366           ,             10520
367           ,             10696
368           ,             10695
369           ,             10588
370           ,             10842
371           ,             10655
372           ,             10985
373           ,             10780
374           ,             10849
375           ,             10615
376           ,             10497
377           ,             10421
378           ,             10369
379           ,             10252
380           ,             10406
381           ,             10431
382           ,             10407
383           ,             10385
384           ,             10311
385           ,             10331
386           ,             10321
387           ,             10381
388           ,             10208
389           ,             10376
390           ,             10281
391           ,             10179
392           ,             10340
393           ,             10281
394           ,             10194
395           ,             10067
396           ,             10149
397           ,             10308
398           ,             10040
399           ,             10187
400           ,             10060
401           ,             10084
402           ,             10033
403           ,             9989
404           ,             10108
405           ,             9950
406           ,             9999
407           ,             9936
408           ,             9938
409           ,             9815
410           ,             9923
411           ,             9797
412           ,             9785
413           ,             9661
414           ,             9690
415           ,             9644
416           ,             9605
417           ,             9456
418           ,             9389
419           ,             9548
420           ,             9261
421           ,             9223
422           ,             9309
423           ,             9122
424           ,             9304
425           ,             8962
426           ,             8946
427           ,             8843
428           ,             8904
429           ,             8785
430           ,             8847
431           ,             8737
432           ,             8507
433           ,             8636
434           ,             8465
435           ,             8440
436           ,             8521
437           ,             8415
438           ,             8123
439           ,             8213
440           ,             8182
441           ,             8077
442           ,             8179
443           ,             8005
444           ,             7789
445           ,             7944
446           ,             7745
447           ,             7815
448           ,             7599
449           ,             7586
450           ,             7483
451           ,             7490
452           ,             7434
453           ,             7192
454           ,             7151
455           ,             7120
456           ,             6879
457           ,             6945
458           ,             6715
459           ,             6899
460           ,             6629
461           ,             6620
462           ,             6503
463           ,             6485
464           ,             6398
465           ,             6224
466           ,             6062
467           ,             6230
468           ,             6079
469           ,             5763
470           ,             5734
471           ,             5676
472           ,             5342
473           ,             5178
474           ,             5180
475           ,             5019
476           ,             5035
477           ,             4799
478           ,             4629
479           ,             4485
480           ,             4279
481           ,             4082
482           ,             3966
483           ,             3914
484           ,             3690
485           ,             3405
486           ,             3258
487           ,             3096
488           ,             2797
489           ,             2588
490           ,             2444
491           ,             2143
492           ,             2032
493           ,             1888
494           ,             1620
495           ,             1394
496           ,             1190
497           ,             1061
498           ,             868
499           ,             725
500           ,             601
501           ,             474
502           ,             377
503           ,             304
504           ,             240
505           ,             172
506           ,             165
507           ,             100
508           ,             107
509           ,             97
510           ,             89
511           ,             78
512           ,             66
513           ,             69
514           ,             75
515           ,             66
516           ,             47
517           ,             70
518           ,             56
519           ,             66
520           ,             57
521           ,             74
522           ,             71
523           ,             73
524           ,             79
525           ,             58
526           ,             65
527           ,             66
528           ,             73
529           ,             71
530           ,             79
531           ,             65
532           ,             66
533           ,             68
534           ,             86
535           ,             76
536           ,             60
537           ,             80
538           ,             76
539           ,             69
540           ,             67
541           ,             71
542           ,             83
543           ,             70
544           ,             82
545           ,             86
546           ,             81
547           ,             76
548           ,             76
549           ,             85
550           ,             73
551           ,             81
552           ,             76
553           ,             76
554           ,             77
555           ,             68
556           ,             74
557           ,             74
558           ,             92
559           ,             70
560           ,             57
561           ,             89
562           ,             78
563           ,             94
564           ,             99
565           ,             96
566           ,             86
567           ,             85
568           ,             79
569           ,             91
570           ,             91
571           ,             93
572           ,             71
573           ,             89
574           ,             83
575           ,             81
576           ,             91
577           ,             94
578           ,             86
579           ,             72
580           ,             90
581           ,             90
582           ,             94
583           ,             98
584           ,             106
585           ,             80
586           ,             75
587           ,             97
588           ,             75
589           ,             76
590           ,             106
591           ,             91
592           ,             110
593           ,             115
594           ,             99
595           ,             85
596           ,             86
597           ,             94
598           ,             80
599           ,             90
600           ,             88
601           ,             96
602           ,             83
603           ,             87
604           ,             100
605           ,             79
606           ,             86
607           ,             95
608           ,             93
609           ,             97
610           ,             94
611           ,             76
612           ,             107
613           ,             87
614           ,             99
615           ,             91
616           ,             92
617           ,             112
618           ,             94
619           ,             101
620           ,             93
621           ,             100
622           ,             96
623           ,             86
624           ,             100
625           ,             102
626           ,             93
627           ,             71
628           ,             85
629           ,             85
630           ,             78
631           ,             90
632           ,             90
633           ,             80
634           ,             87
635           ,             101
636           ,             106
637           ,             84
638           ,             104
639           ,             105
640           ,             95
641           ,             79
642           ,             93
643           ,             104
644           ,             85
645           ,             83
646           ,             97
647           ,             91
648           ,             104
649           ,             84
650           ,             108
651           ,             85
652           ,             86
653           ,             85
654           ,             87
655           ,             75
656           ,             82
657           ,             63
658           ,             76
659           ,             84
660           ,             83
661           ,             91
662           ,             92
663           ,             97
664           ,             87
665           ,             77
666           ,             78
667           ,             66
668           ,             67
669           ,             70
670           ,             75
671           ,             71
672           ,             68
673           ,             76
674           ,             69
675           ,             68
676           ,             66
677           ,             76
678           ,             86
679           ,             62
680           ,             70
681           ,             83
682           ,             64
683           ,             62
684           ,             58
685           ,             66
686           ,             59
687           ,             57
688           ,             79
689           ,             71
690           ,             59
691           ,             58
692           ,             78
693           ,             70
694           ,             42
695           ,             62
696           ,             54
697           ,             65
698           ,             70
699           ,             65
700           ,             60
701           ,             54
702           ,             67
703           ,             51
704           ,             52
705           ,             60
706           ,             56
707           ,             54
708           ,             45
709           ,             61
710           ,             47
711           ,             40
712           ,             61
713           ,             46
714           ,             48
715           ,             54
716           ,             58
717           ,             49
718           ,             56
719           ,             52
720           ,             42
721           ,             48
722           ,             51
723           ,             44
724           ,             38
725           ,             48
726           ,             43
727           ,             49
728           ,             38
729           ,             37
730           ,             33
731           ,             31
732           ,             35
733           ,             28
734           ,             31
735           ,             42
736           ,             32
737           ,             34
738           ,             46
739           ,             17
740           ,             34
741           ,             25
742           ,             26
743           ,             36
744           ,             41
745           ,             29
746           ,             24
747           ,             24
748           ,             29
749           ,             30
750           ,             28
751           ,             33
752           ,             25
753           ,             23
754           ,             34
755           ,             28
756           ,             35
757           ,             23
758           ,             24
759           ,             28
760           ,             36
761           ,             31
762           ,             31
763           ,             25
764           ,             28
765           ,             32
766           ,             34
767           ,             27
768           ,             23
769           ,             25
770           ,             29
771           ,             28
772           ,             22
773           ,             30
774           ,             42
775           ,             30
776           ,             31
777           ,             27
778           ,             31
779           ,             25
780           ,             27
781           ,             23
782           ,             28
783           ,             31
784           ,             40
785           ,             20
786           ,             25
787           ,             23
788           ,             28
789           ,             13
790           ,             17
791           ,             21
792           ,             33
793           ,             20
794           ,             24
795           ,             23
796           ,             20
797           ,             27
798           ,             22
799           ,             26
800           ,             19
801           ,             20
802           ,             26
803           ,             21
804           ,             30
805           ,             25
806           ,             35
807           ,             23
808           ,             26
809           ,             19
810           ,             23
811           ,             23
812           ,             21
813           ,             25
814           ,             23
815           ,             13
816           ,             24
817           ,             14
818           ,             17
819           ,             27
820           ,             21
821           ,             16
822           ,             23
823           ,             18
824           ,             25
825           ,             26
826           ,             23
827           ,             17
828           ,             19
829           ,             19
830           ,             24
831           ,             27
832           ,             21
833           ,             21
834           ,             23
835           ,             16
836           ,             16
837           ,             23
838           ,             17
839           ,             20
840           ,             19
841           ,             15
842           ,             18
843           ,             17
844           ,             28
845           ,             22
846           ,             13
847           ,             12
848           ,             11
849           ,             17
850           ,             22
851           ,             14
852           ,             17
853           ,             12
854           ,             17
855           ,             19
856           ,             14
857           ,             20
858           ,             14
859           ,             15
860           ,             14
861           ,             15
862           ,             15
863           ,             20
864           ,             10
865           ,             13
866           ,             17
867           ,             14
868           ,             8
869           ,             14
870           ,             14
871           ,             9
872           ,             11
873           ,             19
874           ,             9
875           ,             15
876           ,             10
877           ,             16
878           ,             12
879           ,             11
880           ,             9
881           ,             15
882           ,             9
883           ,             8
884           ,             15
885           ,             11
886           ,             11
887           ,             3
888           ,             8
889           ,             11
890           ,             5
891           ,             6
892           ,             15
893           ,             8
894           ,             6
895           ,             7
896           ,             5
897           ,             5
898           ,             9
899           ,             10
900           ,             6
901           ,             8
902           ,             6
903           ,             9
904           ,             6
905           ,             8
906           ,             5
907           ,             7
908           ,             5
909           ,             6
910           ,             2
911           ,             8
912           ,             5
913           ,             6
914           ,             5
915           ,             8
916           ,             5
917           ,             8
918           ,             5
919           ,             5
920           ,             7
921           ,             5
922           ,             5
923           ,             6
924           ,             8
925           ,             4
926           ,             3
927           ,             5
928           ,             4
929           ,             2
930           ,             1
931           ,             3
932           ,             2
933           ,             4
934           ,             6
935           ,             5
936           ,             6
937           ,             4
938           ,             3
939           ,             1
940           ,             6
941           ,             2
942           ,             5
943           ,             0
944           ,             1
945           ,             0
946           ,             1
947           ,             2
948           ,             1
949           ,             1
950           ,             3
951           ,             1
952           ,             1
953           ,             4
954           ,             2
955           ,             5
956           ,             2
957           ,             1
958           ,             1
959           ,             1
960           ,             0
961           ,             2
962           ,             1
963           ,             0
964           ,             2
965           ,             0
966           ,             1
967           ,             1
968           ,             1
969           ,             1
970           ,             0
971           ,             0
972           ,             1
973           ,             0
974           ,             0
975           ,             1
976           ,             2
977           ,             0
978           ,             0
979           ,             0
980           ,             0
981           ,             0
982           ,             0
983           ,             0
984           ,             0
985           ,             0
986           ,             0
987           ,             0
988           ,             0
989           ,             1
990           ,             0
991           ,             0
992           ,             1
993           ,             1
994           ,             0
995           ,             0
996           ,             0
997           ,             0
998           ,             0
999           ,             0
1000          ,             0
1001          ,             0
1002          ,             0
1003          ,             0
1004          ,             0
1005          ,             0
1006          ,             0
1007          ,             1
1008          ,             0
1009          ,             0
1010          ,             0
1011          ,             0
1012          ,             1
1013          ,             0
1014          ,             0
1015          ,             0
1016          ,             0
1017          ,             1
1018          ,             0
1019          ,             0
1020          ,             0
1021          ,             0
1022          ,             0
1023          ,             0
1024          ,             0
1025          ,             0
1026          ,             0
1027          ,             0
1028          ,             0
1029          ,             0
1030          ,             1
1031          ,             0
1032          ,             0
1033          ,             0
1034          ,             0
1035          ,             0
1036          ,             0
1037          ,             0
1038          ,             0
1039          ,             0
1040          ,             0
1041          ,             0
1042          ,             0
1043          ,             1
1044          ,             0
1045          ,             0
1046          ,             0
1047          ,             1
1048          ,             0
1049          ,             0
1050          ,             0
1051          ,             0
1052          ,             0
1053          ,             0
1054          ,             1
1055          ,             0
1056          ,             0
1057          ,             0
1058          ,             0
1059          ,             0
1060          ,             1
1061          ,             0
1062          ,             0
1063          ,             0
1064          ,             0
1065          ,             0
1066          ,             0
1067          ,             0
1068          ,             0
1069          ,             0
1070          ,             0
1071          ,             0
1072          ,             0
1073          ,             0
1074          ,             0
1075          ,             0
1076          ,             0
1077          ,             0
1078          ,             0
1079          ,             0
1080          ,             0
1081          ,             0
1082          ,             0
1083          ,             0
1084          ,             0
1085          ,             0
1086          ,             0
1087          ,             0
1088          ,             0
1089          ,             0
1090          ,             0
1091          ,             0
1092          ,             0
1093          ,             0
1094          ,             0
1095          ,             0
1096          ,             0
1097          ,             0
1098          ,             0
1099          ,             0
1100          ,             2
1101          ,             0
1102          ,             0
1103          ,             0
1104          ,             0
1105          ,             0
1106          ,             0
1107          ,             0
1108          ,             0
1109          ,             0
1110          ,             0
1111          ,             0
1112          ,             0
1113          ,             0
1114          ,             0
1115          ,             0
1116          ,             0
1117          ,             0
1118          ,             0
1119          ,             0
1120          ,             0
1121          ,             0
1122          ,             0
1123          ,             0
1124          ,             0
1125          ,             1
1126          ,             0
1127          ,             0
1128          ,             0
1129          ,             0
1130          ,             0
1131          ,             0
1132          ,             0
1133          ,             0
1134          ,             0
1135          ,             0
1136          ,             0
1137          ,             1
1138          ,             0
1139          ,             0
1140          ,             0
1141          ,             0
1142          ,             0
1143          ,             0
1144          ,             0
1145          ,             0
1146          ,             0
1147          ,             0
1148          ,             0
1149          ,             0
1150          ,             0
1151          ,             0
1152          ,             0
1153          ,             0
1154          ,             0
1155          ,             0
1156          ,             0
1157          ,             0
1158          ,             0
1159          ,             0
1160          ,             0
1161          ,             0
1162          ,             0
1163          ,             0
1164          ,             1
1165          ,             0
1166          ,             0
1167          ,             0
1168          ,             0
1169          ,             0
1170          ,             0
1171          ,             0
1172          ,             0
1173          ,             0
1174          ,             0
1175          ,             0
1176          ,             0
1177          ,             0
1178          ,             0
1179          ,             0
1180          ,             0
1181          ,             1
1182          ,             0
1183          ,             0
1184          ,             1
1185          ,             0
1186          ,             0
1187          ,             0
1188          ,             0
1189          ,             0
1190          ,             0
1191          ,             0
1192          ,             0
1193          ,             0
1194          ,             0
1195          ,             0
1196          ,             0
1197          ,             0
1198          ,             0
1199          ,             0
1200          ,             0
1201          ,             0
1202          ,             0
1203          ,             0
1204          ,             0
1205          ,             0
1206          ,             0
1207          ,             0
1208          ,             0
1209          ,             0
1210          ,             0
1211          ,             0
1212          ,             0
1213          ,             0
1214          ,             0
1215          ,             0
1216          ,             0
1217          ,             0
1218          ,             0
1219          ,             0
1220          ,             0
1221          ,             0
1222          ,             0
1223          ,             0
1224          ,             0
1225          ,             0
1226          ,             0
1227          ,             0
1228          ,             0
1229          ,             0
1230          ,             0
1231          ,             0
1232          ,             0
1233          ,             0
1234          ,             0
1235          ,             0
1236          ,             0
1237          ,             0
1238          ,             0
1239          ,             0
1240          ,             0
1241          ,             0
1242          ,             0
1243          ,             0
1244          ,             0
1245          ,             0
1246          ,             0
1247          ,             0
1248          ,             0
1249          ,             0
1250          ,             0
1251          ,             0
1252          ,             0
1253          ,             0
1254          ,             0
1255          ,             0
1256          ,             0
1257          ,             0
1258          ,             0
1259          ,             0
1260          ,             0
1261          ,             0
1262          ,             0
1263          ,             0
1264          ,             0
1265          ,             0
1266          ,             0
1267          ,             0
1268          ,             0
1269          ,             0
1270          ,             0
1271          ,             0
1272          ,             0
1273          ,             0
1274          ,             0
1275          ,             0
1276          ,             0
1277          ,             0
1278          ,             0
1279          ,             0
1280          ,             0
1281          ,             0
1282          ,             0
1283          ,             0
1284          ,             0
1285          ,             0
1286          ,             0
1287          ,             0
1288          ,             0
1289          ,             0
1290          ,             0
1291          ,             0
1292          ,             0
1293          ,             0
1294          ,             0
1295          ,             0
1296          ,             0
1297          ,             0
1298          ,             0
1299          ,             0
1300          ,             0
1301          ,             0
1302          ,             0
1303          ,             0
1304          ,             0
1305          ,             0
1306          ,             0
1307          ,             0
1308          ,             0
1309          ,             0
1310          ,             0
1311          ,             0
1312          ,             0
1313          ,             0
1314          ,             0
1315          ,             0
1316          ,             0
1317          ,             0
1318          ,             0
1319          ,             0
1320          ,             0
1321          ,             0
1322          ,             0
1323          ,             0
1324          ,             0
1325          ,             0
1326          ,             0
1327          ,             0
1328          ,             0
1329          ,             0
1330          ,             0
1331          ,             0
1332          ,             0
1333          ,             0
1334          ,             0
1335          ,             0
1336          ,             0
1337          ,             0
1338          ,             0
1339          ,             0
1340          ,             0
1341          ,             0
1342          ,             0
1343          ,             0
1344          ,             0
1345          ,             0
1346          ,             0
1347          ,             0
1348          ,             0
1349          ,             0
1350          ,             0
1351          ,             0
1352          ,             0
1353          ,             0
1354          ,             0
1355          ,             0
1356          ,             0
1357          ,             0
1358          ,             0
1359          ,             0
1360          ,             0
1361          ,             0
1362          ,             0
1363          ,             0
1364          ,             0
1365          ,             0
1366          ,             0
1367          ,             0
1368          ,             0
1369          ,             0
1370          ,             0
1371          ,             0
1372          ,             0
1373          ,             0
1374          ,             0
1375          ,             0
1376          ,             0
1377          ,             0
1378          ,             0
1379          ,             0
1380          ,             0
1381          ,             0
1382          ,             0
1383          ,             0
1384          ,             0
1385          ,             0
1386          ,             0
1387          ,             0
1388          ,             0
1389          ,             0
1390          ,             0
1391          ,             0
1392          ,             0
1393          ,             0
1394          ,             0
1395          ,             0
1396          ,             0
1397          ,             0
1398          ,             0
1399          ,             0
1400          ,             0
1401          ,             0
1402          ,             0
1403          ,             0
1404          ,             0
1405          ,             0
1406          ,             0
1407          ,             0
1408          ,             0
1409          ,             0
1410          ,             0
1411          ,             0
1412          ,             0
1413          ,             0
1414          ,             0
1415          ,             0
1416          ,             0
1417          ,             0
1418          ,             0
1419          ,             0
1420          ,             0
1421          ,             0
1422          ,             0
1423          ,             0
1424          ,             0
1425          ,             0
1426          ,             0
1427          ,             0
1428          ,             0
1429          ,             0
1430          ,             0
1431          ,             0
1432          ,             0
1433          ,             0
1434          ,             0
1435          ,             0
1436          ,             0
1437          ,             0
1438          ,             0
1439          ,             0
1440          ,             0
1441          ,             0
1442          ,             0
1443          ,             0
1444          ,             0
1445          ,             0
1446          ,             0
1447          ,             0
1448          ,             0
1449          ,             0
1450          ,             0
1451          ,             0
1452          ,             0
1453          ,             0
1454          ,             0
1455          ,             0
1456          ,             0
1457          ,             0
1458          ,             0
1459          ,             0
1460          ,             0
1461          ,             0
1462          ,             0
1463          ,             0
1464          ,             0
1465          ,             0
1466          ,             0
1467          ,             0
1468          ,             0
1469          ,             0
1470          ,             0
1471          ,             0
1472          ,             0
1473          ,             0
1474          ,             0
1475          ,             0
1476          ,             0
1477          ,             0
1478          ,             0
1479          ,             0
1480          ,             0
1481          ,             0
1482          ,             0
1483          ,             0
1484          ,             0
1485          ,             0
1486          ,             0
1487          ,             0
1488          ,             0
1489          ,             0
1490          ,             0
1491          ,             0
1492          ,             0
1493          ,             0
1494          ,             0
1495          ,             0
1496          ,             0
1497          ,             0
1498          ,             0
1499          ,             0
1500          ,             0
1501          ,             0
1502          ,             0
1503          ,             0
1504          ,             0
1505          ,             0
1506          ,             0
1507          ,             0
1508          ,             0
1509          ,             0
1510          ,             0
1511          ,             0
1512          ,             0
1513          ,             0
1514          ,             0
1515          ,             0
1516          ,             0
1517          ,             0
1518          ,             0
1519          ,             0
1520          ,             0
1521          ,             0
1522          ,             0
1523          ,             0
1524          ,             0
1525          ,             0
1526          ,             0
1527          ,             0
1528          ,             0
1529          ,             0
1530          ,             0
1531          ,             0
1532          ,             0
1533          ,             0
1534          ,             0
1535          ,             0
1536          ,             0
1537          ,             0
1538          ,             0
1539          ,             0
1540          ,             0
1541          ,             0
1542          ,             0
1543          ,             0
1544          ,             0
1545          ,             0
1546          ,             0
1547          ,             0
1548          ,             0
1549          ,             0
1550          ,             0
1551          ,             0
1552          ,             0
1553          ,             0
1554          ,             0
1555          ,             0
1556          ,             0
1557          ,             0
1558          ,             0
1559          ,             0
1560          ,             0
1561          ,             0
1562          ,             0
1563          ,             0
1564          ,             0
1565          ,             0
1566          ,             0
1567          ,             0
1568          ,             0
1569          ,             0
1570          ,             0
1571          ,             0
1572          ,             0
1573          ,             0
1574          ,             0
1575          ,             0
1576          ,             0
1577          ,             0
1578          ,             0
1579          ,             0
1580          ,             0
1581          ,             0
1582          ,             0
1583          ,             0
1584          ,             0
1585          ,             0
1586          ,             0
1587          ,             0
1588          ,             0
1589          ,             0
1590          ,             0
1591          ,             0
1592          ,             0
1593          ,             0
1594          ,             0
1595          ,             0
1596          ,             0
1597          ,             0
1598          ,             0
1599          ,             0
1600          ,             0
1601          ,             0
1602          ,             0
1603          ,             0
1604          ,             0
1605          ,             0
1606          ,             0
1607          ,             0
1608          ,             0
1609          ,             0
1610          ,             0
1611          ,             0
1612          ,             0
1613          ,             0
1614          ,             0
1615          ,             0
1616          ,             0
1617          ,             0
1618          ,             0
1619          ,             0
1620          ,             0
1621          ,             0
1622          ,             0
1623          ,             0
1624          ,             0
1625          ,             0
1626          ,             0
1627          ,             0
1628          ,             0
1629          ,             0
1630          ,             0
1631          ,             0
1632          ,             0
1633          ,             0
1634          ,             0
1635          ,             0
1636          ,             0
1637          ,             0
1638          ,             0
1639          ,             0
1640          ,             0
1641          ,             0
1642          ,             0
1643          ,             0
1644          ,             0
1645          ,             0
1646          ,             0
1647          ,             0
1648          ,             0
1649          ,             0
1650          ,             0
1651          ,             0
1652          ,             0
1653          ,             0
1654          ,             0
1655          ,             0
1656          ,             0
1657          ,             0
1658          ,             0
1659          ,             0
1660          ,             0
1661          ,             0
1662          ,             0
1663          ,             0
1664          ,             0
1665          ,             0
1666          ,             0
1667          ,             0
1668          ,             0
1669          ,             0
1670          ,             0
1671          ,             0
1672          ,             0
1673          ,             0
1674          ,             0
1675          ,             0
1676          ,             0
1677          ,             0
1678          ,             0
1679          ,             0
1680          ,             0
1681          ,             0
1682          ,             0
1683          ,             0
1684          ,             0
1685          ,             0
1686          ,             0
1687          ,             0
1688          ,             0
1689          ,             0
1690          ,             0
1691          ,             0
1692          ,             0
1693          ,             0
1694          ,             0
1695          ,             0
1696          ,             0
1697          ,             0
1698          ,             0
1699          ,             0
1700          ,             0
1701          ,             0
1702          ,             0
1703          ,             0
1704          ,             0
1705          ,             0
1706          ,             0
1707          ,             0
1708          ,             0
1709          ,             0
1710          ,             0
1711          ,             0
1712          ,             0
1713          ,             0
1714          ,             0
1715          ,             0
1716          ,             0
1717          ,             0
1718          ,             0
1719          ,             0
1720          ,             0
1721          ,             0
1722          ,             0
1723          ,             0
1724          ,             0
1725          ,             0
1726          ,             0
1727          ,             0
1728          ,             0
1729          ,             0
1730          ,             0
1731          ,             0
1732          ,             0
1733          ,             0
1734          ,             0
1735          ,             0
1736          ,             0
1737          ,             0
1738          ,             0
1739          ,             0
1740          ,             0
1741          ,             0
1742          ,             0
1743          ,             0
1744          ,             0
1745          ,             0
1746          ,             0
1747          ,             0
1748          ,             0
1749          ,             0
1750          ,             0
1751          ,             0
1752          ,             0
1753          ,             0
1754          ,             0
1755          ,             0
1756          ,             0
1757          ,             0
1758          ,             0
1759          ,             0
1760          ,             0
1761          ,             0
1762          ,             0
1763          ,             0
1764          ,             0
1765          ,             0
1766          ,             0
1767          ,             0
1768          ,             0
1769          ,             0
1770          ,             0
1771          ,             0
1772          ,             0
1773          ,             0
1774          ,             0
1775          ,             0
1776          ,             0
1777          ,             0
1778          ,             0
1779          ,             0
1780          ,             0
1781          ,             0
1782          ,             0
1783          ,             0
1784          ,             0
1785          ,             0
1786          ,             0
1787          ,             0
1788          ,             0
1789          ,             0
1790          ,             0
1791          ,             0
1792          ,             0
1793          ,             0
1794          ,             0
1795          ,             0
1796          ,             0
1797          ,             0
1798          ,             0
1799          ,             0
1800          ,             0
1801          ,             0
1802          ,             0
1803          ,             0
1804          ,             0
1805          ,             0
1806          ,             0
1807          ,             0
1808          ,             0
1809          ,             0
1810          ,             0
1811          ,             0
1812          ,             0
