Spectrum title              ,             M-5-7
290           ,             6314
291           ,             6374
292           ,             6558
293           ,             6740
294           ,             7174
295           ,             7218
296           ,             7294
297           ,             7146
298           ,             7289
299           ,             7282
300           ,             7281
301           ,             7137
302           ,             7013
303           ,             7033
304           ,             7025
305           ,             6951
306           ,             6996
307           ,             7131
308           ,             7111
309           ,             7201
310           ,             7196
311           ,             7324
312           ,             7279
313           ,             7489
314           ,             7340
315           ,             7532
316           ,             7352
317           ,             7687
318           ,             7819
319           ,             7877
320           ,             7862
321           ,             8041
322           ,             7937
323           ,             8240
324           ,             8218
325           ,             8248
326           ,             8446
327           ,             8594
328           ,             8595
329           ,             8746
330           ,             8705
331           ,             8803
332           ,             8836
333           ,             8847
334           ,             8888
335           ,             9004
336           ,             9072
337           ,             9050
338           ,             9061
339           ,             9353
340           ,             9212
341           ,             9384
342           ,             9302
343           ,             9186
344           ,             9461
345           ,             9527
346           ,             9619
347           ,             9496
348           ,             9503
349           ,             9553
350           ,             9620
351           ,             9786
352           ,             9812
353           ,             9792
354           ,             10006
355           ,             9819
356           ,             10209
357           ,             9986
358           ,             10314
359           ,             10334
360           ,             10282
361           ,             10304
362           ,             10690
363           ,             10967
364           ,             11087
365           ,             11279
366           ,             11570
367           ,             11745
368           ,             12217
369           ,             12082
370           ,             12176
371           ,             12168
372           ,             11950
373           ,             11933
374           ,             11517
375           ,             11183
376           ,             11228
377           ,             10973
378           ,             10800
379           ,             10733
380           ,             10449
381           ,             10483
382           ,             10463
383           ,             10428
384           ,             10369
385           ,             10476
386           ,             10329
387           ,             10406
388           ,             10305
389           ,             10337
390           ,             10171
391           ,             10243
392           ,             10340
393           ,             10408
394           ,             10201
395           ,             10251
396           ,             10431
397           ,             10414
398           ,             10120
399           ,             10596
400           ,             10358
401           ,             10474
402           ,             10107
403           ,             10126
404           ,             10401
405           ,             10266
406           ,             9987
407           ,             10112
408           ,             10075
409           ,             9982
410           ,             9793
411           ,             9976
412           ,             9810
413           ,             9807
414           ,             9634
415           ,             9706
416           ,             9705
417           ,             9476
418           ,             9384
419           ,             9527
420           ,             9424
421           ,             9470
422           ,             9147
423           ,             9380
424           ,             9031
425           ,             9271
426           ,             9129
427           ,             8892
428           ,             8896
429           ,             8864
430           ,             8813
431           ,             8767
432           ,             8731
433           ,             8720
434           ,             8657
435           ,             8535
436           ,             8385
437           ,             8480
438           ,             8395
439           ,             8312
440           ,             8268
441           ,             8423
442           ,             8211
443           ,             8244
444           ,             8000
445           ,             7957
446           ,             7833
447           ,             7638
448           ,             7650
449           ,             7597
450           ,             7441
451           ,             7570
452           ,             7078
453           ,             7148
454           ,             7188
455           ,             6991
456           ,             7087
457           ,             6901
458           ,             6890
459           ,             6807
460           ,             6724
461           ,             6594
462           ,             6543
463           ,             6569
464           ,             6399
465           ,             6283
466           ,             6094
467           ,             5984
468           ,             5886
469           ,             5821
470           ,             5664
471           ,             5576
472           ,             5494
473           ,             5252
474           ,             5153
475           ,             5053
476           ,             4905
477           ,             4792
478           ,             4604
479           ,             4391
480           ,             4326
481           ,             4162
482           ,             4063
483           ,             3756
484           ,             3716
485           ,             3557
486           ,             3252
487           ,             3016
488           ,             2866
489           ,             2684
490           ,             2478
491           ,             2296
492           ,             2057
493           ,             1905
494           ,             1668
495           ,             1440
496           ,             1223
497           ,             1064
498           ,             911
499           ,             790
500           ,             607
501           ,             507
502           ,             358
503           ,             302
504           ,             253
505           ,             180
506           ,             146
507           ,             119
508           ,             105
509           ,             98
510           ,             67
511           ,             71
512           ,             77
513           ,             65
514           ,             59
515           ,             59
516           ,             67
517           ,             65
518           ,             84
519           ,             69
520           ,             66
521           ,             64
522           ,             59
523           ,             66
524           ,             57
525           ,             71
526           ,             73
527           ,             62
528           ,             58
529           ,             66
530           ,             76
531           ,             78
532           ,             68
533           ,             61
534           ,             62
535           ,             72
536           ,             67
537           ,             62
538           ,             71
539           ,             78
540           ,             75
541           ,             84
542           ,             85
543           ,             85
544           ,             85
545           ,             74
546           ,             74
547           ,             76
548           ,             62
549           ,             77
550           ,             65
551           ,             73
552           ,             82
553           ,             76
554           ,             70
555           ,             79
556           ,             73
557           ,             62
558           ,             87
559           ,             70
560           ,             64
561           ,             74
562           ,             87
563           ,             77
564           ,             78
565           ,             80
566           ,             65
567           ,             86
568           ,             98
569           ,             84
570           ,             65
571           ,             85
572           ,             82
573           ,             91
574           ,             82
575           ,             95
576           ,             67
577           ,             96
578           ,             72
579           ,             100
580           ,             95
581           ,             89
582           ,             80
583           ,             97
584           ,             82
585           ,             86
586           ,             102
587           ,             86
588           ,             85
589           ,             98
590           ,             103
591           ,             93
592           ,             87
593           ,             90
594           ,             88
595           ,             107
596           ,             74
597           ,             86
598           ,             102
599           ,             102
600           ,             87
601           ,             94
602           ,             75
603           ,             104
604           ,             100
605           ,             117
606           ,             88
607           ,             104
608           ,             76
609           ,             100
610           ,             101
611           ,             67
612           ,             96
613           ,             83
614           ,             86
615           ,             88
616           ,             93
617           ,             97
618           ,             93
619           ,             92
620           ,             75
621           ,             83
622           ,             95
623           ,             89
624           ,             86
625           ,             90
626           ,             97
627           ,             95
628           ,             87
629           ,             102
630           ,             102
631           ,             108
632           ,             84
633           ,             92
634           ,             107
635           ,             85
636           ,             94
637           ,             110
638           ,             89
639           ,             98
640           ,             95
641           ,             75
642           ,             65
643           ,             108
644           ,             71
645           ,             92
646           ,             78
647           ,             100
648           ,             89
649           ,             76
650           ,             86
651           ,             84
652           ,             89
653           ,             82
654           ,             96
655           ,             81
656           ,             85
657           ,             87
658           ,             87
659           ,             79
660           ,             88
661           ,             68
662           ,             76
663           ,             89
664           ,             78
665           ,             77
666           ,             69
667           ,             87
668           ,             64
669           ,             72
670           ,             72
671           ,             75
672           ,             72
673           ,             70
674           ,             70
675           ,             66
676           ,             72
677           ,             69
678           ,             59
679           ,             73
680           ,             67
681           ,             68
682           ,             73
683           ,             62
684           ,             73
685           ,             52
686           ,             71
687           ,             65
688           ,             62
689           ,             51
690           ,             74
691           ,             47
692           ,             51
693           ,             51
694           ,             58
695           ,             74
696           ,             48
697           ,             59
698           ,             50
699           ,             68
700           ,             48
701           ,             43
702           ,             61
703           ,             52
704           ,             65
705           ,             50
706           ,             57
707           ,             56
708           ,             51
709           ,             39
710           ,             50
711           ,             44
712           ,             62
713           ,             58
714           ,             61
715           ,             59
716           ,             43
717           ,             44
718           ,             39
719           ,             50
720           ,             45
721           ,             49
722           ,             49
723           ,             46
724           ,             41
725           ,             44
726           ,             31
727           ,             32
728           ,             33
729           ,             41
730           ,             32
731           ,             46
732           ,             33
733           ,             33
734           ,             26
735           ,             31
736           ,             31
737           ,             34
738           ,             38
739           ,             39
740           ,             23
741           ,             39
742           ,             45
743           ,             36
744           ,             25
745           ,             27
746           ,             26
747           ,             26
748           ,             25
749           ,             31
750           ,             30
751           ,             26
752           ,             35
753           ,             35
754           ,             32
755           ,             34
756           ,             29
757           ,             23
758           ,             30
759           ,             23
760           ,             43
761           ,             26
762           ,             37
763           ,             34
764           ,             23
765           ,             23
766           ,             31
767           ,             31
768           ,             21
769           ,             29
770           ,             31
771           ,             32
772           ,             33
773           ,             29
774           ,             19
775           ,             36
776           ,             30
777           ,             25
778           ,             16
779           ,             21
780           ,             25
781           ,             37
782           ,             24
783           ,             23
784           ,             34
785           ,             19
786           ,             32
787           ,             34
788           ,             32
789           ,             21
790           ,             32
791           ,             34
792           ,             27
793           ,             23
794           ,             33
795           ,             22
796           ,             20
797           ,             16
798           ,             31
799           ,             25
800           ,             19
801           ,             30
802           ,             20
803           ,             25
804           ,             29
805           ,             27
806           ,             34
807           ,             20
808           ,             26
809           ,             27
810           ,             35
811           ,             24
812           ,             18
813           ,             22
814           ,             26
815           ,             24
816           ,             17
817           ,             32
818           ,             22
819           ,             25
820           ,             14
821           ,             24
822           ,             15
823           ,             20
824           ,             21
825           ,             15
826           ,             15
827           ,             21
828           ,             17
829           ,             17
830           ,             14
831           ,             23
832           ,             24
833           ,             23
834           ,             21
835           ,             24
836           ,             17
837           ,             23
838           ,             19
839           ,             13
840           ,             21
841           ,             21
842           ,             18
843           ,             13
844           ,             23
845           ,             17
846           ,             16
847           ,             13
848           ,             15
849           ,             15
850           ,             23
851           ,             11
852           ,             17
853           ,             20
854           ,             11
855           ,             13
856           ,             15
857           ,             17
858           ,             18
859           ,             15
860           ,             11
861           ,             17
862           ,             16
863           ,             18
864           ,             11
865           ,             9
866           ,             15
867           ,             9
868           ,             13
869           ,             10
870           ,             13
871           ,             10
872           ,             17
873           ,             8
874           ,             11
875           ,             10
876           ,             15
877           ,             11
878           ,             5
879           ,             10
880           ,             9
881           ,             16
882           ,             8
883           ,             9
884           ,             11
885           ,             8
886           ,             8
887           ,             3
888           ,             9
889           ,             8
890           ,             11
891           ,             15
892           ,             9
893           ,             14
894           ,             13
895           ,             8
896           ,             7
897           ,             11
898           ,             5
899           ,             12
900           ,             8
901           ,             7
902           ,             5
903           ,             8
904           ,             3
905           ,             7
906           ,             4
907           ,             4
908           ,             10
909           ,             3
910           ,             5
911           ,             5
912           ,             6
913           ,             10
914           ,             5
915           ,             6
916           ,             7
917           ,             4
918           ,             5
919           ,             9
920           ,             4
921           ,             4
922           ,             6
923           ,             2
924           ,             4
925           ,             3
926           ,             4
927           ,             1
928           ,             5
929           ,             6
930           ,             2
931           ,             5
932           ,             4
933           ,             4
934           ,             3
935           ,             0
936           ,             2
937           ,             4
938           ,             0
939           ,             4
940           ,             3
941           ,             2
942           ,             3
943           ,             2
944           ,             7
945           ,             2
946           ,             4
947           ,             2
948           ,             0
949           ,             1
950           ,             1
951           ,             1
952           ,             3
953           ,             1
954           ,             1
955           ,             1
956           ,             3
957           ,             2
958           ,             0
959           ,             1
960           ,             0
961           ,             0
962           ,             2
963           ,             0
964           ,             0
965           ,             0
966           ,             1
967           ,             1
968           ,             2
969           ,             0
970           ,             2
971           ,             0
972           ,             1
973           ,             0
974           ,             1
975           ,             1
976           ,             0
977           ,             0
978           ,             0
979           ,             1
980           ,             2
981           ,             2
982           ,             0
983           ,             0
984           ,             0
985           ,             0
986           ,             0
987           ,             0
988           ,             0
989           ,             0
990           ,             0
991           ,             0
992           ,             0
993           ,             1
994           ,             0
995           ,             0
996           ,             1
997           ,             0
998           ,             0
999           ,             0
1000          ,             0
1001          ,             0
1002          ,             0
1003          ,             0
1004          ,             0
1005          ,             1
1006          ,             0
1007          ,             0
1008          ,             0
1009          ,             0
1010          ,             0
1011          ,             1
1012          ,             0
1013          ,             3
1014          ,             0
1015          ,             0
1016          ,             1
1017          ,             0
1018          ,             0
1019          ,             0
1020          ,             0
1021          ,             0
1022          ,             0
1023          ,             1
1024          ,             0
1025          ,             0
1026          ,             0
1027          ,             0
1028          ,             0
1029          ,             0
1030          ,             0
1031          ,             1
1032          ,             0
1033          ,             0
1034          ,             0
1035          ,             1
1036          ,             0
1037          ,             0
1038          ,             0
1039          ,             0
1040          ,             0
1041          ,             0
1042          ,             0
1043          ,             0
1044          ,             0
1045          ,             2
1046          ,             1
1047          ,             0
1048          ,             0
1049          ,             0
1050          ,             0
1051          ,             0
1052          ,             0
1053          ,             0
1054          ,             1
1055          ,             0
1056          ,             0
1057          ,             0
1058          ,             1
1059          ,             0
1060          ,             0
1061          ,             0
1062          ,             0
1063          ,             0
1064          ,             0
1065          ,             0
1066          ,             0
1067          ,             0
1068          ,             0
1069          ,             1
1070          ,             0
1071          ,             0
1072          ,             0
1073          ,             0
1074          ,             0
1075          ,             0
1076          ,             0
1077          ,             0
1078          ,             0
1079          ,             0
1080          ,             0
1081          ,             0
1082          ,             0
1083          ,             0
1084          ,             0
1085          ,             0
1086          ,             0
1087          ,             0
1088          ,             0
1089          ,             0
1090          ,             0
1091          ,             0
1092          ,             0
1093          ,             0
1094          ,             0
1095          ,             0
1096          ,             1
1097          ,             1
1098          ,             0
1099          ,             0
1100          ,             0
1101          ,             0
1102          ,             0
1103          ,             0
1104          ,             0
1105          ,             0
1106          ,             0
1107          ,             0
1108          ,             0
1109          ,             0
1110          ,             0
1111          ,             0
1112          ,             0
1113          ,             0
1114          ,             0
1115          ,             0
1116          ,             0
1117          ,             0
1118          ,             0
1119          ,             0
1120          ,             0
1121          ,             0
1122          ,             0
1123          ,             0
1124          ,             0
1125          ,             0
1126          ,             0
1127          ,             0
1128          ,             0
1129          ,             0
1130          ,             0
1131          ,             0
1132          ,             0
1133          ,             0
1134          ,             0
1135          ,             1
1136          ,             0
1137          ,             0
1138          ,             0
1139          ,             0
1140          ,             1
1141          ,             0
1142          ,             0
1143          ,             0
1144          ,             0
1145          ,             0
1146          ,             0
1147          ,             1
1148          ,             0
1149          ,             0
1150          ,             0
1151          ,             0
1152          ,             0
1153          ,             0
1154          ,             0
1155          ,             0
1156          ,             0
1157          ,             0
1158          ,             0
1159          ,             0
1160          ,             0
1161          ,             0
1162          ,             0
1163          ,             0
1164          ,             0
1165          ,             0
1166          ,             1
1167          ,             0
1168          ,             0
1169          ,             0
1170          ,             0
1171          ,             1
1172          ,             0
1173          ,             1
1174          ,             0
1175          ,             0
1176          ,             0
1177          ,             0
1178          ,             0
1179          ,             0
1180          ,             0
1181          ,             0
1182          ,             0
1183          ,             0
1184          ,             0
1185          ,             0
1186          ,             0
1187          ,             0
1188          ,             0
1189          ,             0
1190          ,             0
1191          ,             0
1192          ,             0
1193          ,             0
1194          ,             0
1195          ,             0
1196          ,             0
1197          ,             0
1198          ,             0
1199          ,             0
1200          ,             0
1201          ,             0
1202          ,             0
1203          ,             0
1204          ,             0
1205          ,             0
1206          ,             0
1207          ,             0
1208          ,             0
1209          ,             0
1210          ,             0
1211          ,             0
1212          ,             0
1213          ,             0
1214          ,             0
1215          ,             0
1216          ,             0
1217          ,             0
1218          ,             1
1219          ,             0
1220          ,             0
1221          ,             0
1222          ,             0
1223          ,             0
1224          ,             0
1225          ,             0
1226          ,             0
1227          ,             0
1228          ,             0
1229          ,             0
1230          ,             0
1231          ,             0
1232          ,             0
1233          ,             0
1234          ,             0
1235          ,             0
1236          ,             0
1237          ,             0
1238          ,             0
1239          ,             0
1240          ,             0
1241          ,             0
1242          ,             0
1243          ,             0
1244          ,             0
1245          ,             0
1246          ,             0
1247          ,             1
1248          ,             0
1249          ,             0
1250          ,             0
1251          ,             0
1252          ,             0
1253          ,             0
1254          ,             0
1255          ,             0
1256          ,             0
1257          ,             0
1258          ,             0
1259          ,             0
1260          ,             0
1261          ,             0
1262          ,             0
1263          ,             0
1264          ,             0
1265          ,             0
1266          ,             0
1267          ,             0
1268          ,             0
1269          ,             0
1270          ,             0
1271          ,             0
1272          ,             0
1273          ,             0
1274          ,             0
1275          ,             0
1276          ,             0
1277          ,             0
1278          ,             0
1279          ,             0
1280          ,             0
1281          ,             0
1282          ,             0
1283          ,             0
1284          ,             0
1285          ,             0
1286          ,             0
1287          ,             0
1288          ,             0
1289          ,             0
1290          ,             0
1291          ,             0
1292          ,             0
1293          ,             0
1294          ,             0
1295          ,             0
1296          ,             0
1297          ,             0
1298          ,             0
1299          ,             0
1300          ,             0
1301          ,             0
1302          ,             0
1303          ,             0
1304          ,             0
1305          ,             0
1306          ,             0
1307          ,             0
1308          ,             0
1309          ,             0
1310          ,             0
1311          ,             0
1312          ,             0
1313          ,             0
1314          ,             0
1315          ,             0
1316          ,             0
1317          ,             0
1318          ,             0
1319          ,             0
1320          ,             0
1321          ,             0
1322          ,             0
1323          ,             0
1324          ,             0
1325          ,             0
1326          ,             0
1327          ,             0
1328          ,             0
1329          ,             0
1330          ,             0
1331          ,             0
1332          ,             0
1333          ,             0
1334          ,             1
1335          ,             0
1336          ,             0
1337          ,             0
1338          ,             0
1339          ,             0
1340          ,             0
1341          ,             0
1342          ,             0
1343          ,             0
1344          ,             0
1345          ,             0
1346          ,             0
1347          ,             0
1348          ,             0
1349          ,             0
1350          ,             0
1351          ,             0
1352          ,             0
1353          ,             0
1354          ,             0
1355          ,             0
1356          ,             0
1357          ,             0
1358          ,             0
1359          ,             0
1360          ,             0
1361          ,             0
1362          ,             0
1363          ,             0
1364          ,             0
1365          ,             0
1366          ,             0
1367          ,             0
1368          ,             0
1369          ,             0
1370          ,             0
1371          ,             0
1372          ,             0
1373          ,             0
1374          ,             0
1375          ,             0
1376          ,             0
1377          ,             0
1378          ,             0
1379          ,             0
1380          ,             0
1381          ,             0
1382          ,             0
1383          ,             0
1384          ,             0
1385          ,             0
1386          ,             0
1387          ,             0
1388          ,             0
1389          ,             0
1390          ,             0
1391          ,             0
1392          ,             0
1393          ,             0
1394          ,             0
1395          ,             0
1396          ,             0
1397          ,             0
1398          ,             0
1399          ,             0
1400          ,             0
1401          ,             0
1402          ,             0
1403          ,             0
1404          ,             0
1405          ,             0
1406          ,             0
1407          ,             0
1408          ,             0
1409          ,             0
1410          ,             0
1411          ,             0
1412          ,             0
1413          ,             0
1414          ,             0
1415          ,             0
1416          ,             0
1417          ,             0
1418          ,             0
1419          ,             0
1420          ,             0
1421          ,             0
1422          ,             0
1423          ,             0
1424          ,             0
1425          ,             0
1426          ,             0
1427          ,             0
1428          ,             0
1429          ,             0
1430          ,             0
1431          ,             0
1432          ,             0
1433          ,             0
1434          ,             0
1435          ,             0
1436          ,             0
1437          ,             0
1438          ,             0
1439          ,             0
1440          ,             0
1441          ,             0
1442          ,             0
1443          ,             0
1444          ,             0
1445          ,             0
1446          ,             0
1447          ,             0
1448          ,             0
1449          ,             0
1450          ,             0
1451          ,             0
1452          ,             0
1453          ,             0
1454          ,             0
1455          ,             0
1456          ,             0
1457          ,             0
1458          ,             0
1459          ,             0
1460          ,             0
1461          ,             0
1462          ,             0
1463          ,             0
1464          ,             0
1465          ,             0
1466          ,             0
1467          ,             0
1468          ,             0
1469          ,             0
1470          ,             0
1471          ,             0
1472          ,             0
1473          ,             0
1474          ,             0
1475          ,             0
1476          ,             0
1477          ,             0
1478          ,             0
1479          ,             0
1480          ,             0
1481          ,             0
1482          ,             0
1483          ,             0
1484          ,             0
1485          ,             0
1486          ,             0
1487          ,             0
1488          ,             0
1489          ,             0
1490          ,             0
1491          ,             0
1492          ,             0
1493          ,             0
1494          ,             0
1495          ,             0
1496          ,             0
1497          ,             0
1498          ,             0
1499          ,             0
1500          ,             0
1501          ,             0
1502          ,             0
1503          ,             0
1504          ,             0
1505          ,             0
1506          ,             0
1507          ,             0
1508          ,             0
1509          ,             0
1510          ,             0
1511          ,             0
1512          ,             0
1513          ,             0
1514          ,             0
1515          ,             0
1516          ,             0
1517          ,             0
1518          ,             0
1519          ,             0
1520          ,             0
1521          ,             0
1522          ,             0
1523          ,             0
1524          ,             0
1525          ,             0
1526          ,             0
1527          ,             0
1528          ,             0
1529          ,             0
1530          ,             0
1531          ,             0
1532          ,             0
1533          ,             0
1534          ,             0
1535          ,             0
1536          ,             0
1537          ,             0
1538          ,             0
1539          ,             0
1540          ,             0
1541          ,             0
1542          ,             0
1543          ,             0
1544          ,             0
1545          ,             0
1546          ,             0
1547          ,             0
1548          ,             0
1549          ,             0
1550          ,             0
1551          ,             0
1552          ,             0
1553          ,             0
1554          ,             0
1555          ,             0
1556          ,             0
1557          ,             0
1558          ,             0
1559          ,             0
1560          ,             0
1561          ,             0
1562          ,             0
1563          ,             0
1564          ,             0
1565          ,             0
1566          ,             0
1567          ,             0
1568          ,             0
1569          ,             0
1570          ,             0
1571          ,             0
1572          ,             0
1573          ,             0
1574          ,             0
1575          ,             0
1576          ,             0
1577          ,             0
1578          ,             0
1579          ,             0
1580          ,             0
1581          ,             0
1582          ,             0
1583          ,             0
1584          ,             0
1585          ,             0
1586          ,             0
1587          ,             0
1588          ,             0
1589          ,             0
1590          ,             0
1591          ,             0
1592          ,             0
1593          ,             0
1594          ,             0
1595          ,             0
1596          ,             0
1597          ,             0
1598          ,             0
1599          ,             0
1600          ,             0
1601          ,             0
1602          ,             0
1603          ,             0
1604          ,             0
1605          ,             0
1606          ,             0
1607          ,             0
1608          ,             0
1609          ,             0
1610          ,             0
1611          ,             0
1612          ,             0
1613          ,             0
1614          ,             0
1615          ,             0
1616          ,             0
1617          ,             0
1618          ,             0
1619          ,             0
1620          ,             0
1621          ,             0
1622          ,             0
1623          ,             0
1624          ,             0
1625          ,             0
1626          ,             0
1627          ,             0
1628          ,             0
1629          ,             0
1630          ,             0
1631          ,             0
1632          ,             0
1633          ,             0
1634          ,             0
1635          ,             0
1636          ,             0
1637          ,             0
1638          ,             0
1639          ,             0
1640          ,             0
1641          ,             0
1642          ,             0
1643          ,             0
1644          ,             0
1645          ,             0
1646          ,             0
1647          ,             0
1648          ,             0
1649          ,             0
1650          ,             0
1651          ,             0
1652          ,             0
1653          ,             0
1654          ,             0
1655          ,             0
1656          ,             0
1657          ,             0
1658          ,             0
1659          ,             0
1660          ,             0
1661          ,             0
1662          ,             0
1663          ,             0
1664          ,             0
1665          ,             0
1666          ,             0
1667          ,             0
1668          ,             0
1669          ,             0
1670          ,             0
1671          ,             0
1672          ,             0
1673          ,             0
1674          ,             0
1675          ,             0
1676          ,             0
1677          ,             0
1678          ,             0
1679          ,             0
1680          ,             0
1681          ,             0
1682          ,             0
1683          ,             0
1684          ,             0
1685          ,             0
1686          ,             0
1687          ,             0
1688          ,             0
1689          ,             0
1690          ,             0
1691          ,             0
1692          ,             0
1693          ,             0
1694          ,             0
1695          ,             0
1696          ,             0
1697          ,             0
1698          ,             0
1699          ,             0
1700          ,             0
1701          ,             0
1702          ,             0
1703          ,             0
1704          ,             0
1705          ,             0
1706          ,             0
1707          ,             0
1708          ,             0
1709          ,             0
1710          ,             0
1711          ,             0
1712          ,             0
1713          ,             0
1714          ,             0
1715          ,             0
1716          ,             0
1717          ,             0
1718          ,             0
1719          ,             0
1720          ,             0
1721          ,             0
1722          ,             0
1723          ,             0
1724          ,             0
1725          ,             0
1726          ,             0
1727          ,             0
1728          ,             0
1729          ,             0
1730          ,             0
1731          ,             0
1732          ,             0
1733          ,             0
1734          ,             0
1735          ,             0
1736          ,             0
1737          ,             0
1738          ,             0
1739          ,             0
1740          ,             0
1741          ,             0
1742          ,             0
1743          ,             0
1744          ,             0
1745          ,             0
1746          ,             0
1747          ,             0
1748          ,             0
1749          ,             0
1750          ,             0
1751          ,             0
1752          ,             0
1753          ,             0
1754          ,             0
1755          ,             0
1756          ,             0
1757          ,             0
1758          ,             0
1759          ,             0
1760          ,             0
1761          ,             0
1762          ,             0
1763          ,             0
1764          ,             0
1765          ,             0
1766          ,             0
1767          ,             0
1768          ,             0
1769          ,             0
1770          ,             0
1771          ,             0
1772          ,             0
1773          ,             0
1774          ,             0
1775          ,             0
1776          ,             0
1777          ,             0
1778          ,             0
1779          ,             0
1780          ,             0
1781          ,             0
1782          ,             0
1783          ,             0
1784          ,             0
1785          ,             0
1786          ,             0
1787          ,             0
1788          ,             0
1789          ,             0
1790          ,             0
1791          ,             0
1792          ,             0
1793          ,             0
1794          ,             0
1795          ,             0
1796          ,             0
1797          ,             0
1798          ,             0
1799          ,             0
1800          ,             0
1801          ,             0
1802          ,             0
1803          ,             0
1804          ,             0
1805          ,             0
1806          ,             0
1807          ,             0
1808          ,             0
1809          ,             0
1810          ,             0
1811          ,             0
1812          ,             0
1813          ,             0
