Spectrum title              ,             M-2-8
290           ,             6531
291           ,             6572
292           ,             6764
293           ,             7059
294           ,             7199
295           ,             7225
296           ,             7270
297           ,             7468
298           ,             7466
299           ,             7203
300           ,             7249
301           ,             7171
302           ,             7223
303           ,             6988
304           ,             7004
305           ,             7116
306           ,             7148
307           ,             6956
308           ,             7115
309           ,             7072
310           ,             7145
311           ,             7395
312           ,             7401
313           ,             7577
314           ,             7480
315           ,             7427
316           ,             7669
317           ,             7882
318           ,             7695
319           ,             7978
320           ,             7814
321           ,             7974
322           ,             8115
323           ,             8239
324           ,             8316
325           ,             8338
326           ,             8355
327           ,             8685
328           ,             8780
329           ,             8808
330           ,             8870
331           ,             8865
332           ,             8968
333           ,             8957
334           ,             9176
335           ,             9103
336           ,             9127
337           ,             9116
338           ,             9192
339           ,             9196
340           ,             9176
341           ,             9169
342           ,             9227
343           ,             9247
344           ,             9370
345           ,             9511
346           ,             9384
347           ,             9587
348           ,             9627
349           ,             9702
350           ,             9805
351           ,             9722
352           ,             9765
353           ,             9759
354           ,             9788
355           ,             10065
356           ,             10120
357           ,             10133
358           ,             10171
359           ,             10255
360           ,             10374
361           ,             10443
362           ,             10775
363           ,             10830
364           ,             11267
365           ,             11445
366           ,             11697
367           ,             11896
368           ,             12165
369           ,             12135
370           ,             12380
371           ,             12331
372           ,             12143
373           ,             11692
374           ,             11651
375           ,             11439
376           ,             11105
377           ,             11034
378           ,             10770
379           ,             10466
380           ,             10413
381           ,             10414
382           ,             10306
383           ,             10490
384           ,             10148
385           ,             10233
386           ,             10453
387           ,             10386
388           ,             10348
389           ,             10495
390           ,             10319
391           ,             10336
392           ,             10230
393           ,             10384
394           ,             10202
395           ,             10459
396           ,             10286
397           ,             10352
398           ,             10444
399           ,             10433
400           ,             10422
401           ,             10428
402           ,             10127
403           ,             10482
404           ,             10333
405           ,             10161
406           ,             10133
407           ,             10077
408           ,             10203
409           ,             9926
410           ,             10002
411           ,             9973
412           ,             9735
413           ,             9820
414           ,             9664
415           ,             9802
416           ,             9503
417           ,             9416
418           ,             9461
419           ,             9375
420           ,             9403
421           ,             9303
422           ,             9380
423           ,             9165
424           ,             9275
425           ,             9098
426           ,             8935
427           ,             9013
428           ,             8815
429           ,             8797
430           ,             8917
431           ,             8806
432           ,             8827
433           ,             8567
434           ,             8705
435           ,             8629
436           ,             8458
437           ,             8296
438           ,             8307
439           ,             8368
440           ,             8209
441           ,             8198
442           ,             8058
443           ,             8062
444           ,             7838
445           ,             7877
446           ,             7834
447           ,             7656
448           ,             7836
449           ,             7538
450           ,             7498
451           ,             7611
452           ,             7362
453           ,             7281
454           ,             7130
455           ,             7207
456           ,             7033
457           ,             6933
458           ,             7081
459           ,             6897
460           ,             6727
461           ,             6679
462           ,             6468
463           ,             6306
464           ,             6259
465           ,             6268
466           ,             6100
467           ,             5942
468           ,             5923
469           ,             5840
470           ,             5776
471           ,             5354
472           ,             5460
473           ,             5436
474           ,             5117
475           ,             5068
476           ,             4948
477           ,             4774
478           ,             4608
479           ,             4515
480           ,             4372
481           ,             4171
482           ,             4016
483           ,             3841
484           ,             3618
485           ,             3461
486           ,             3267
487           ,             3121
488           ,             2839
489           ,             2735
490           ,             2485
491           ,             2269
492           ,             2009
493           ,             1864
494           ,             1621
495           ,             1481
496           ,             1251
497           ,             1041
498           ,             936
499           ,             783
500           ,             650
501           ,             469
502           ,             392
503           ,             306
504           ,             250
505           ,             193
506           ,             161
507           ,             124
508           ,             110
509           ,             87
510           ,             74
511           ,             70
512           ,             67
513           ,             60
514           ,             61
515           ,             59
516           ,             57
517           ,             60
518           ,             61
519           ,             57
520           ,             65
521           ,             70
522           ,             69
523           ,             58
524           ,             68
525           ,             94
526           ,             62
527           ,             61
528           ,             70
529           ,             57
530           ,             81
531           ,             78
532           ,             68
533           ,             74
534           ,             61
535           ,             59
536           ,             73
537           ,             76
538           ,             67
539           ,             69
540           ,             81
541           ,             70
542           ,             84
543           ,             66
544           ,             72
545           ,             93
546           ,             90
547           ,             70
548           ,             88
549           ,             75
550           ,             70
551           ,             84
552           ,             81
553           ,             85
554           ,             75
555           ,             78
556           ,             81
557           ,             77
558           ,             70
559           ,             75
560           ,             84
561           ,             93
562           ,             78
563           ,             104
564           ,             99
565           ,             101
566           ,             91
567           ,             69
568           ,             80
569           ,             93
570           ,             101
571           ,             102
572           ,             88
573           ,             80
574           ,             101
575           ,             85
576           ,             90
577           ,             83
578           ,             84
579           ,             95
580           ,             87
581           ,             85
582           ,             85
583           ,             69
584           ,             88
585           ,             87
586           ,             94
587           ,             96
588           ,             82
589           ,             91
590           ,             92
591           ,             93
592           ,             79
593           ,             81
594           ,             74
595           ,             106
596           ,             90
597           ,             90
598           ,             94
599           ,             105
600           ,             97
601           ,             95
602           ,             96
603           ,             92
604           ,             84
605           ,             105
606           ,             104
607           ,             101
608           ,             100
609           ,             75
610           ,             83
611           ,             106
612           ,             91
613           ,             89
614           ,             82
615           ,             92
616           ,             82
617           ,             95
618           ,             92
619           ,             111
620           ,             98
621           ,             93
622           ,             94
623           ,             88
624           ,             103
625           ,             88
626           ,             90
627           ,             105
628           ,             78
629           ,             103
630           ,             96
631           ,             82
632           ,             100
633           ,             79
634           ,             103
635           ,             97
636           ,             94
637           ,             67
638           ,             110
639           ,             100
640           ,             84
641           ,             80
642           ,             101
643           ,             88
644           ,             88
645           ,             73
646           ,             84
647           ,             89
648           ,             77
649           ,             70
650           ,             67
651           ,             83
652           ,             73
653           ,             94
654           ,             81
655           ,             78
656           ,             75
657           ,             57
658           ,             84
659           ,             85
660           ,             92
661           ,             76
662           ,             81
663           ,             88
664           ,             74
665           ,             78
666           ,             75
667           ,             81
668           ,             76
669           ,             83
670           ,             75
671           ,             62
672           ,             74
673           ,             69
674           ,             70
675           ,             60
676           ,             65
677           ,             57
678           ,             63
679           ,             71
680           ,             60
681           ,             60
682           ,             70
683           ,             60
684           ,             68
685           ,             57
686           ,             69
687           ,             75
688           ,             66
689           ,             46
690           ,             60
691           ,             48
692           ,             48
693           ,             64
694           ,             57
695           ,             52
696           ,             48
697           ,             53
698           ,             66
699           ,             64
700           ,             49
701           ,             53
702           ,             54
703           ,             64
704           ,             55
705           ,             64
706           ,             47
707           ,             51
708           ,             54
709           ,             55
710           ,             60
711           ,             56
712           ,             42
713           ,             48
714           ,             58
715           ,             57
716           ,             37
717           ,             46
718           ,             37
719           ,             42
720           ,             45
721           ,             54
722           ,             43
723           ,             50
724           ,             33
725           ,             45
726           ,             44
727           ,             33
728           ,             30
729           ,             39
730           ,             44
731           ,             28
732           ,             31
733           ,             33
734           ,             36
735           ,             42
736           ,             35
737           ,             30
738           ,             31
739           ,             35
740           ,             34
741           ,             25
742           ,             39
743           ,             22
744           ,             27
745           ,             30
746           ,             32
747           ,             29
748           ,             29
749           ,             31
750           ,             38
751           ,             29
752           ,             38
753           ,             27
754           ,             33
755           ,             42
756           ,             28
757           ,             23
758           ,             33
759           ,             31
760           ,             39
761           ,             30
762           ,             28
763           ,             26
764           ,             27
765           ,             31
766           ,             28
767           ,             33
768           ,             31
769           ,             38
770           ,             29
771           ,             27
772           ,             21
773           ,             31
774           ,             26
775           ,             29
776           ,             40
777           ,             23
778           ,             34
779           ,             25
780           ,             31
781           ,             26
782           ,             23
783           ,             27
784           ,             29
785           ,             36
786           ,             30
787           ,             28
788           ,             28
789           ,             21
790           ,             27
791           ,             30
792           ,             17
793           ,             35
794           ,             22
795           ,             25
796           ,             25
797           ,             27
798           ,             28
799           ,             25
800           ,             31
801           ,             23
802           ,             23
803           ,             26
804           ,             22
805           ,             20
806           ,             29
807           ,             23
808           ,             24
809           ,             32
810           ,             28
811           ,             28
812           ,             18
813           ,             24
814           ,             23
815           ,             23
816           ,             24
817           ,             28
818           ,             20
819           ,             19
820           ,             23
821           ,             18
822           ,             32
823           ,             26
824           ,             23
825           ,             26
826           ,             25
827           ,             14
828           ,             24
829           ,             19
830           ,             23
831           ,             26
832           ,             21
833           ,             13
834           ,             20
835           ,             28
836           ,             27
837           ,             17
838           ,             19
839           ,             20
840           ,             18
841           ,             16
842           ,             19
843           ,             20
844           ,             22
845           ,             16
846           ,             21
847           ,             13
848           ,             20
849           ,             19
850           ,             17
851           ,             23
852           ,             13
853           ,             18
854           ,             19
855           ,             11
856           ,             9
857           ,             14
858           ,             18
859           ,             18
860           ,             20
861           ,             17
862           ,             14
863           ,             18
864           ,             15
865           ,             17
866           ,             19
867           ,             8
868           ,             10
869           ,             15
870           ,             8
871           ,             13
872           ,             13
873           ,             10
874           ,             16
875           ,             20
876           ,             11
877           ,             6
878           ,             9
879           ,             6
880           ,             5
881           ,             15
882           ,             10
883           ,             8
884           ,             9
885           ,             10
886           ,             8
887           ,             9
888           ,             13
889           ,             12
890           ,             9
891           ,             9
892           ,             10
893           ,             13
894           ,             9
895           ,             3
896           ,             6
897           ,             9
898           ,             7
899           ,             6
900           ,             10
901           ,             2
902           ,             7
903           ,             6
904           ,             5
905           ,             7
906           ,             3
907           ,             6
908           ,             6
909           ,             10
910           ,             5
911           ,             13
912           ,             4
913           ,             3
914           ,             6
915           ,             6
916           ,             11
917           ,             7
918           ,             4
919           ,             4
920           ,             7
921           ,             7
922           ,             2
923           ,             4
924           ,             2
925           ,             8
926           ,             3
927           ,             3
928           ,             2
929           ,             5
930           ,             4
931           ,             4
932           ,             1
933           ,             7
934           ,             3
935           ,             0
936           ,             3
937           ,             5
938           ,             2
939           ,             1
940           ,             6
941           ,             4
942           ,             2
943           ,             2
944           ,             0
945           ,             1
946           ,             0
947           ,             2
948           ,             1
949           ,             1
950           ,             0
951           ,             1
952           ,             2
953           ,             1
954           ,             2
955           ,             0
956           ,             0
957           ,             3
958           ,             1
959           ,             1
960           ,             2
961           ,             0
962           ,             3
963           ,             1
964           ,             1
965           ,             2
966           ,             2
967           ,             0
968           ,             0
969           ,             0
970           ,             0
971           ,             1
972           ,             0
973           ,             1
974           ,             1
975           ,             1
976           ,             1
977           ,             0
978           ,             1
979           ,             1
980           ,             0
981           ,             3
982           ,             0
983           ,             1
984           ,             1
985           ,             1
986           ,             0
987           ,             0
988           ,             0
989           ,             0
990           ,             0
991           ,             1
992           ,             0
993           ,             0
994           ,             0
995           ,             0
996           ,             1
997           ,             1
998           ,             0
999           ,             0
1000          ,             0
1001          ,             0
1002          ,             0
1003          ,             0
1004          ,             1
1005          ,             0
1006          ,             0
1007          ,             0
1008          ,             0
1009          ,             0
1010          ,             0
1011          ,             0
1012          ,             0
1013          ,             0
1014          ,             0
1015          ,             1
1016          ,             0
1017          ,             0
1018          ,             0
1019          ,             0
1020          ,             0
1021          ,             1
1022          ,             1
1023          ,             2
1024          ,             0
1025          ,             0
1026          ,             1
1027          ,             0
1028          ,             0
1029          ,             0
1030          ,             0
1031          ,             1
1032          ,             0
1033          ,             0
1034          ,             0
1035          ,             1
1036          ,             0
1037          ,             0
1038          ,             0
1039          ,             0
1040          ,             0
1041          ,             0
1042          ,             0
1043          ,             0
1044          ,             0
1045          ,             0
1046          ,             0
1047          ,             0
1048          ,             2
1049          ,             1
1050          ,             0
1051          ,             0
1052          ,             0
1053          ,             0
1054          ,             0
1055          ,             0
1056          ,             0
1057          ,             0
1058          ,             0
1059          ,             1
1060          ,             0
1061          ,             0
1062          ,             0
1063          ,             0
1064          ,             0
1065          ,             0
1066          ,             0
1067          ,             0
1068          ,             0
1069          ,             0
1070          ,             0
1071          ,             0
1072          ,             0
1073          ,             0
1074          ,             0
1075          ,             0
1076          ,             0
1077          ,             0
1078          ,             0
1079          ,             0
1080          ,             0
1081          ,             0
1082          ,             0
1083          ,             0
1084          ,             0
1085          ,             0
1086          ,             0
1087          ,             0
1088          ,             0
1089          ,             2
1090          ,             0
1091          ,             0
1092          ,             0
1093          ,             0
1094          ,             0
1095          ,             1
1096          ,             0
1097          ,             0
1098          ,             0
1099          ,             0
1100          ,             0
1101          ,             0
1102          ,             1
1103          ,             0
1104          ,             0
1105          ,             0
1106          ,             0
1107          ,             0
1108          ,             0
1109          ,             0
1110          ,             0
1111          ,             0
1112          ,             0
1113          ,             0
1114          ,             0
1115          ,             0
1116          ,             0
1117          ,             0
1118          ,             0
1119          ,             0
1120          ,             0
1121          ,             0
1122          ,             0
1123          ,             0
1124          ,             1
1125          ,             0
1126          ,             0
1127          ,             0
1128          ,             0
1129          ,             0
1130          ,             0
1131          ,             0
1132          ,             0
1133          ,             0
1134          ,             0
1135          ,             0
1136          ,             0
1137          ,             0
1138          ,             0
1139          ,             0
1140          ,             0
1141          ,             0
1142          ,             0
1143          ,             0
1144          ,             0
1145          ,             0
1146          ,             1
1147          ,             0
1148          ,             0
1149          ,             0
1150          ,             0
1151          ,             0
1152          ,             0
1153          ,             0
1154          ,             0
1155          ,             0
1156          ,             0
1157          ,             0
1158          ,             0
1159          ,             0
1160          ,             0
1161          ,             0
1162          ,             0
1163          ,             1
1164          ,             0
1165          ,             0
1166          ,             0
1167          ,             0
1168          ,             0
1169          ,             0
1170          ,             0
1171          ,             0
1172          ,             0
1173          ,             0
1174          ,             0
1175          ,             0
1176          ,             2
1177          ,             0
1178          ,             0
1179          ,             0
1180          ,             0
1181          ,             0
1182          ,             0
1183          ,             0
1184          ,             0
1185          ,             0
1186          ,             0
1187          ,             0
1188          ,             0
1189          ,             1
1190          ,             0
1191          ,             0
1192          ,             0
1193          ,             0
1194          ,             0
1195          ,             0
1196          ,             0
1197          ,             0
1198          ,             0
1199          ,             0
1200          ,             0
1201          ,             0
1202          ,             0
1203          ,             0
1204          ,             0
1205          ,             0
1206          ,             0
1207          ,             0
1208          ,             0
1209          ,             0
1210          ,             0
1211          ,             0
1212          ,             0
1213          ,             1
1214          ,             0
1215          ,             0
1216          ,             0
1217          ,             0
1218          ,             0
1219          ,             0
1220          ,             0
1221          ,             0
1222          ,             0
1223          ,             0
1224          ,             0
1225          ,             0
1226          ,             0
1227          ,             0
1228          ,             0
1229          ,             0
1230          ,             0
1231          ,             0
1232          ,             0
1233          ,             0
1234          ,             1
1235          ,             0
1236          ,             0
1237          ,             0
1238          ,             0
1239          ,             0
1240          ,             0
1241          ,             0
1242          ,             0
1243          ,             0
1244          ,             0
1245          ,             0
1246          ,             0
1247          ,             0
1248          ,             0
1249          ,             0
1250          ,             0
1251          ,             0
1252          ,             0
1253          ,             0
1254          ,             0
1255          ,             0
1256          ,             0
1257          ,             0
1258          ,             0
1259          ,             0
1260          ,             0
1261          ,             0
1262          ,             0
1263          ,             1
1264          ,             0
1265          ,             0
1266          ,             0
1267          ,             0
1268          ,             0
1269          ,             0
1270          ,             0
1271          ,             0
1272          ,             0
1273          ,             0
1274          ,             0
1275          ,             0
1276          ,             0
1277          ,             0
1278          ,             0
1279          ,             0
1280          ,             0
1281          ,             0
1282          ,             0
1283          ,             0
1284          ,             0
1285          ,             0
1286          ,             0
1287          ,             0
1288          ,             0
1289          ,             0
1290          ,             0
1291          ,             0
1292          ,             0
1293          ,             0
1294          ,             1
1295          ,             0
1296          ,             0
1297          ,             0
1298          ,             0
1299          ,             0
1300          ,             0
1301          ,             0
1302          ,             0
1303          ,             0
1304          ,             0
1305          ,             0
1306          ,             0
1307          ,             0
1308          ,             0
1309          ,             0
1310          ,             0
1311          ,             0
1312          ,             0
1313          ,             0
1314          ,             0
1315          ,             0
1316          ,             0
1317          ,             0
1318          ,             0
1319          ,             0
1320          ,             0
1321          ,             0
1322          ,             0
1323          ,             0
1324          ,             0
1325          ,             0
1326          ,             0
1327          ,             0
1328          ,             0
1329          ,             0
1330          ,             0
1331          ,             0
1332          ,             0
1333          ,             0
1334          ,             0
1335          ,             0
1336          ,             0
1337          ,             0
1338          ,             0
1339          ,             0
1340          ,             0
1341          ,             0
1342          ,             0
1343          ,             0
1344          ,             0
1345          ,             0
1346          ,             0
1347          ,             0
1348          ,             0
1349          ,             0
1350          ,             0
1351          ,             0
1352          ,             0
1353          ,             0
1354          ,             0
1355          ,             0
1356          ,             0
1357          ,             0
1358          ,             0
1359          ,             0
1360          ,             0
1361          ,             0
1362          ,             0
1363          ,             0
1364          ,             0
1365          ,             0
1366          ,             0
1367          ,             0
1368          ,             0
1369          ,             0
1370          ,             0
1371          ,             0
1372          ,             0
1373          ,             0
1374          ,             0
1375          ,             0
1376          ,             0
1377          ,             0
1378          ,             0
1379          ,             0
1380          ,             0
1381          ,             0
1382          ,             0
1383          ,             0
1384          ,             0
1385          ,             0
1386          ,             0
1387          ,             0
1388          ,             0
1389          ,             0
1390          ,             0
1391          ,             0
1392          ,             0
1393          ,             0
1394          ,             0
1395          ,             0
1396          ,             0
1397          ,             0
1398          ,             0
1399          ,             0
1400          ,             0
1401          ,             0
1402          ,             0
1403          ,             0
1404          ,             0
1405          ,             0
1406          ,             0
1407          ,             0
1408          ,             0
1409          ,             0
1410          ,             0
1411          ,             0
1412          ,             0
1413          ,             0
1414          ,             0
1415          ,             0
1416          ,             0
1417          ,             0
1418          ,             0
1419          ,             0
1420          ,             0
1421          ,             0
1422          ,             0
1423          ,             0
1424          ,             0
1425          ,             0
1426          ,             0
1427          ,             0
1428          ,             0
1429          ,             0
1430          ,             0
1431          ,             0
1432          ,             0
1433          ,             0
1434          ,             0
1435          ,             0
1436          ,             0
1437          ,             0
1438          ,             0
1439          ,             0
1440          ,             0
1441          ,             0
1442          ,             0
1443          ,             0
1444          ,             0
1445          ,             0
1446          ,             0
1447          ,             0
1448          ,             0
1449          ,             0
1450          ,             0
1451          ,             0
1452          ,             0
1453          ,             0
1454          ,             0
1455          ,             0
1456          ,             0
1457          ,             0
1458          ,             0
1459          ,             0
1460          ,             0
1461          ,             0
1462          ,             0
1463          ,             0
1464          ,             0
1465          ,             0
1466          ,             0
1467          ,             0
1468          ,             0
1469          ,             0
1470          ,             0
1471          ,             0
1472          ,             0
1473          ,             0
1474          ,             0
1475          ,             0
1476          ,             0
1477          ,             0
1478          ,             0
1479          ,             0
1480          ,             0
1481          ,             0
1482          ,             0
1483          ,             0
1484          ,             0
1485          ,             0
1486          ,             0
1487          ,             0
1488          ,             0
1489          ,             0
1490          ,             0
1491          ,             0
1492          ,             0
1493          ,             0
1494          ,             0
1495          ,             0
1496          ,             0
1497          ,             0
1498          ,             0
1499          ,             0
1500          ,             0
1501          ,             0
1502          ,             0
1503          ,             0
1504          ,             0
1505          ,             0
1506          ,             0
1507          ,             0
1508          ,             0
1509          ,             0
1510          ,             0
1511          ,             0
1512          ,             0
1513          ,             0
1514          ,             0
1515          ,             0
1516          ,             0
1517          ,             0
1518          ,             0
1519          ,             0
1520          ,             0
1521          ,             0
1522          ,             0
1523          ,             0
1524          ,             0
1525          ,             0
1526          ,             0
1527          ,             0
1528          ,             0
1529          ,             0
1530          ,             0
1531          ,             0
1532          ,             0
1533          ,             0
1534          ,             0
1535          ,             0
1536          ,             0
1537          ,             0
1538          ,             0
1539          ,             0
1540          ,             0
1541          ,             0
1542          ,             0
1543          ,             0
1544          ,             0
1545          ,             0
1546          ,             0
1547          ,             0
1548          ,             0
1549          ,             0
1550          ,             0
1551          ,             0
1552          ,             0
1553          ,             0
1554          ,             0
1555          ,             0
1556          ,             0
1557          ,             0
1558          ,             0
1559          ,             0
1560          ,             0
1561          ,             0
1562          ,             0
1563          ,             0
1564          ,             0
1565          ,             0
1566          ,             0
1567          ,             0
1568          ,             0
1569          ,             0
1570          ,             0
1571          ,             0
1572          ,             0
1573          ,             0
1574          ,             0
1575          ,             0
1576          ,             0
1577          ,             0
1578          ,             0
1579          ,             0
1580          ,             0
1581          ,             0
1582          ,             0
1583          ,             0
1584          ,             0
1585          ,             0
1586          ,             0
1587          ,             0
1588          ,             0
1589          ,             0
1590          ,             0
1591          ,             0
1592          ,             0
1593          ,             0
1594          ,             0
1595          ,             0
1596          ,             0
1597          ,             0
1598          ,             0
1599          ,             0
1600          ,             0
1601          ,             0
1602          ,             0
1603          ,             0
1604          ,             0
1605          ,             0
1606          ,             0
1607          ,             0
1608          ,             0
1609          ,             0
1610          ,             0
1611          ,             0
1612          ,             0
1613          ,             0
1614          ,             0
1615          ,             0
1616          ,             0
1617          ,             0
1618          ,             0
1619          ,             0
1620          ,             0
1621          ,             0
1622          ,             0
1623          ,             0
1624          ,             0
1625          ,             0
1626          ,             0
1627          ,             0
1628          ,             0
1629          ,             0
1630          ,             0
1631          ,             0
1632          ,             0
1633          ,             0
1634          ,             0
1635          ,             0
1636          ,             0
1637          ,             0
1638          ,             0
1639          ,             0
1640          ,             0
1641          ,             0
1642          ,             0
1643          ,             0
1644          ,             0
1645          ,             0
1646          ,             0
1647          ,             0
1648          ,             0
1649          ,             0
1650          ,             0
1651          ,             0
1652          ,             0
1653          ,             0
1654          ,             0
1655          ,             0
1656          ,             0
1657          ,             0
1658          ,             0
1659          ,             0
1660          ,             0
1661          ,             0
1662          ,             0
1663          ,             0
1664          ,             0
1665          ,             0
1666          ,             0
1667          ,             0
1668          ,             0
1669          ,             0
1670          ,             0
1671          ,             0
1672          ,             0
1673          ,             0
1674          ,             0
1675          ,             0
1676          ,             0
1677          ,             0
1678          ,             0
1679          ,             0
1680          ,             0
1681          ,             0
1682          ,             0
1683          ,             0
1684          ,             0
1685          ,             0
1686          ,             0
1687          ,             0
1688          ,             0
1689          ,             0
1690          ,             0
1691          ,             0
1692          ,             0
1693          ,             0
1694          ,             0
1695          ,             0
1696          ,             0
1697          ,             0
1698          ,             0
1699          ,             0
1700          ,             0
1701          ,             0
1702          ,             0
1703          ,             0
1704          ,             0
1705          ,             0
1706          ,             0
1707          ,             0
1708          ,             0
1709          ,             0
1710          ,             0
1711          ,             0
1712          ,             0
1713          ,             0
1714          ,             0
1715          ,             0
1716          ,             0
1717          ,             0
1718          ,             0
1719          ,             0
1720          ,             0
1721          ,             0
1722          ,             0
1723          ,             0
1724          ,             0
1725          ,             0
1726          ,             0
1727          ,             0
1728          ,             0
1729          ,             0
1730          ,             0
1731          ,             0
1732          ,             0
1733          ,             0
1734          ,             0
1735          ,             0
1736          ,             0
1737          ,             0
1738          ,             0
1739          ,             0
1740          ,             0
1741          ,             0
1742          ,             0
1743          ,             0
1744          ,             0
1745          ,             0
1746          ,             0
1747          ,             0
1748          ,             0
1749          ,             0
1750          ,             0
1751          ,             0
1752          ,             0
1753          ,             0
1754          ,             0
1755          ,             0
1756          ,             0
1757          ,             0
1758          ,             0
1759          ,             0
1760          ,             0
1761          ,             0
1762          ,             0
1763          ,             0
1764          ,             0
1765          ,             0
1766          ,             0
1767          ,             0
1768          ,             0
1769          ,             0
1770          ,             0
1771          ,             0
1772          ,             0
1773          ,             0
1774          ,             0
1775          ,             0
1776          ,             0
1777          ,             0
1778          ,             0
1779          ,             0
1780          ,             0
1781          ,             0
1782          ,             0
1783          ,             0
1784          ,             0
1785          ,             0
1786          ,             0
1787          ,             0
1788          ,             0
1789          ,             0
1790          ,             0
1791          ,             0
1792          ,             0
1793          ,             0
1794          ,             0
1795          ,             0
1796          ,             0
1797          ,             0
1798          ,             0
1799          ,             0
1800          ,             0
1801          ,             0
1802          ,             0
1803          ,             0
1804          ,             0
1805          ,             0
1806          ,             0
1807          ,             0
1808          ,             0
1809          ,             0
1810          ,             0
1811          ,             0
1812          ,             0
1813          ,             0
