Spectrum title              ,             2.5-1-7-1
289           ,             6246
290           ,             6321
291           ,             6529
292           ,             6692
293           ,             6877
294           ,             6969
295           ,             7146
296           ,             7149
297           ,             7432
298           ,             7421
299           ,             7091
300           ,             7199
301           ,             7128
302           ,             6963
303           ,             7019
304           ,             6926
305           ,             6836
306           ,             6938
307           ,             7057
308           ,             7054
309           ,             7023
310           ,             7192
311           ,             7146
312           ,             7271
313           ,             7365
314           ,             7488
315           ,             7688
316           ,             7601
317           ,             7664
318           ,             7782
319           ,             7719
320           ,             7977
321           ,             7883
322           ,             7991
323           ,             8243
324           ,             8210
325           ,             8359
326           ,             8499
327           ,             8661
328           ,             8518
329           ,             8763
330           ,             8899
331           ,             8911
332           ,             8925
333           ,             9095
334           ,             9111
335           ,             9185
336           ,             8954
337           ,             9076
338           ,             9325
339           ,             9327
340           ,             9061
341           ,             9193
342           ,             9174
343           ,             9381
344           ,             9409
345           ,             9402
346           ,             9299
347           ,             9542
348           ,             9535
349           ,             9500
350           ,             9648
351           ,             9812
352           ,             9684
353           ,             9919
354           ,             9887
355           ,             9946
356           ,             10097
357           ,             10165
358           ,             10240
359           ,             10167
360           ,             10284
361           ,             10138
362           ,             10482
363           ,             10242
364           ,             10397
365           ,             10668
366           ,             10581
367           ,             10658
368           ,             10421
369           ,             10658
370           ,             10822
371           ,             10928
372           ,             10919
373           ,             10658
374           ,             10733
375           ,             10674
376           ,             10752
377           ,             10386
378           ,             10531
379           ,             10467
380           ,             10442
381           ,             10421
382           ,             10439
383           ,             10271
384           ,             10554
385           ,             10171
386           ,             10179
387           ,             10346
388           ,             10480
389           ,             10327
390           ,             10106
391           ,             10179
392           ,             10366
393           ,             10159
394           ,             10524
395           ,             10247
396           ,             10162
397           ,             10197
398           ,             10096
399           ,             10298
400           ,             10331
401           ,             10230
402           ,             10250
403           ,             10056
404           ,             9987
405           ,             10167
406           ,             10225
407           ,             9957
408           ,             10202
409           ,             9678
410           ,             9912
411           ,             9840
412           ,             9916
413           ,             9724
414           ,             9635
415           ,             9894
416           ,             9709
417           ,             9575
418           ,             9353
419           ,             9335
420           ,             9217
421           ,             9375
422           ,             9445
423           ,             9254
424           ,             9144
425           ,             9348
426           ,             9074
427           ,             8986
428           ,             9049
429           ,             8730
430           ,             8972
431           ,             8769
432           ,             8405
433           ,             8700
434           ,             8556
435           ,             8570
436           ,             8607
437           ,             8416
438           ,             8230
439           ,             8303
440           ,             8244
441           ,             8203
442           ,             8190
443           ,             8189
444           ,             7915
445           ,             7909
446           ,             7722
447           ,             7818
448           ,             7923
449           ,             7513
450           ,             7669
451           ,             7389
452           ,             7378
453           ,             7209
454           ,             7322
455           ,             7195
456           ,             7142
457           ,             6916
458           ,             7037
459           ,             6801
460           ,             6802
461           ,             6547
462           ,             6552
463           ,             6633
464           ,             6407
465           ,             6353
466           ,             6136
467           ,             5945
468           ,             5991
469           ,             5806
470           ,             5585
471           ,             5512
472           ,             5319
473           ,             5531
474           ,             5341
475           ,             5094
476           ,             4952
477           ,             4844
478           ,             4726
479           ,             4496
480           ,             4373
481           ,             4261
482           ,             3970
483           ,             3801
484           ,             3582
485           ,             3451
486           ,             3327
487           ,             3068
488           ,             2929
489           ,             2752
490           ,             2516
491           ,             2232
492           ,             2005
493           ,             1870
494           ,             1699
495           ,             1466
496           ,             1256
497           ,             1109
498           ,             862
499           ,             732
500           ,             636
501           ,             497
502           ,             395
503           ,             324
504           ,             251
505           ,             196
506           ,             140
507           ,             110
508           ,             97
509           ,             99
510           ,             74
511           ,             90
512           ,             75
513           ,             57
514           ,             62
515           ,             60
516           ,             66
517           ,             46
518           ,             74
519           ,             53
520           ,             69
521           ,             61
522           ,             69
523           ,             70
524           ,             68
525           ,             78
526           ,             54
527           ,             73
528           ,             80
529           ,             65
530           ,             57
531           ,             60
532           ,             73
533           ,             78
534           ,             61
535           ,             74
536           ,             74
537           ,             60
538           ,             73
539           ,             73
540           ,             66
541           ,             62
542           ,             75
543           ,             67
544           ,             86
545           ,             84
546           ,             93
547           ,             73
548           ,             88
549           ,             89
550           ,             68
551           ,             76
552           ,             85
553           ,             84
554           ,             74
555           ,             80
556           ,             77
557           ,             72
558           ,             96
559           ,             87
560           ,             66
561           ,             68
562           ,             97
563           ,             64
564           ,             82
565           ,             90
566           ,             89
567           ,             90
568           ,             83
569           ,             77
570           ,             71
571           ,             79
572           ,             77
573           ,             84
574           ,             83
575           ,             94
576           ,             100
577           ,             83
578           ,             73
579           ,             94
580           ,             94
581           ,             88
582           ,             92
583           ,             80
584           ,             80
585           ,             115
586           ,             89
587           ,             75
588           ,             98
589           ,             81
590           ,             88
591           ,             93
592           ,             92
593           ,             92
594           ,             106
595           ,             87
596           ,             86
597           ,             87
598           ,             92
599           ,             83
600           ,             79
601           ,             82
602           ,             102
603           ,             99
604           ,             105
605           ,             93
606           ,             96
607           ,             107
608           ,             100
609           ,             92
610           ,             102
611           ,             108
612           ,             115
613           ,             73
614           ,             93
615           ,             86
616           ,             100
617           ,             75
618           ,             88
619           ,             105
620           ,             88
621           ,             98
622           ,             92
623           ,             97
624           ,             83
625           ,             90
626           ,             96
627           ,             76
628           ,             80
629           ,             71
630           ,             71
631           ,             99
632           ,             99
633           ,             77
634           ,             78
635           ,             94
636           ,             89
637           ,             107
638           ,             92
639           ,             86
640           ,             79
641           ,             74
642           ,             92
643           ,             87
644           ,             86
645           ,             96
646           ,             102
647           ,             103
648           ,             84
649           ,             89
650           ,             85
651           ,             82
652           ,             82
653           ,             72
654           ,             84
655           ,             80
656           ,             88
657           ,             80
658           ,             66
659           ,             94
660           ,             83
661           ,             107
662           ,             82
663           ,             74
664           ,             78
665           ,             73
666           ,             86
667           ,             70
668           ,             97
669           ,             85
670           ,             71
671           ,             83
672           ,             80
673           ,             101
674           ,             68
675           ,             69
676           ,             72
677           ,             74
678           ,             68
679           ,             66
680           ,             73
681           ,             76
682           ,             78
683           ,             63
684           ,             76
685           ,             88
686           ,             48
687           ,             68
688           ,             70
689           ,             66
690           ,             59
691           ,             63
692           ,             61
693           ,             81
694           ,             53
695           ,             62
696           ,             58
697           ,             64
698           ,             54
699           ,             60
700           ,             50
701           ,             59
702           ,             64
703           ,             56
704           ,             65
705           ,             63
706           ,             62
707           ,             43
708           ,             60
709           ,             64
710           ,             62
711           ,             51
712           ,             51
713           ,             47
714           ,             47
715           ,             58
716           ,             37
717           ,             40
718           ,             38
719           ,             46
720           ,             51
721           ,             35
722           ,             51
723           ,             51
724           ,             44
725           ,             42
726           ,             42
727           ,             41
728           ,             37
729           ,             35
730           ,             48
731           ,             36
732           ,             28
733           ,             41
734           ,             44
735           ,             36
736           ,             41
737           ,             38
738           ,             29
739           ,             28
740           ,             32
741           ,             45
742           ,             35
743           ,             39
744           ,             38
745           ,             30
746           ,             30
747           ,             26
748           ,             26
749           ,             21
750           ,             39
751           ,             40
752           ,             35
753           ,             28
754           ,             28
755           ,             23
756           ,             25
757           ,             38
758           ,             28
759           ,             26
760           ,             32
761           ,             25
762           ,             27
763           ,             23
764           ,             33
765           ,             20
766           ,             40
767           ,             19
768           ,             30
769           ,             36
770           ,             22
771           ,             27
772           ,             29
773           ,             28
774           ,             27
775           ,             22
776           ,             24
777           ,             22
778           ,             29
779           ,             34
780           ,             33
781           ,             22
782           ,             26
783           ,             30
784           ,             26
785           ,             31
786           ,             25
787           ,             17
788           ,             27
789           ,             23
790           ,             26
791           ,             31
792           ,             30
793           ,             20
794           ,             24
795           ,             22
796           ,             23
797           ,             28
798           ,             19
799           ,             18
800           ,             25
801           ,             23
802           ,             28
803           ,             23
804           ,             25
805           ,             25
806           ,             25
807           ,             20
808           ,             24
809           ,             27
810           ,             23
811           ,             20
812           ,             24
813           ,             23
814           ,             19
815           ,             25
816           ,             20
817           ,             29
818           ,             20
819           ,             21
820           ,             21
821           ,             23
822           ,             25
823           ,             11
824           ,             12
825           ,             21
826           ,             20
827           ,             25
828           ,             29
829           ,             21
830           ,             21
831           ,             21
832           ,             18
833           ,             15
834           ,             15
835           ,             21
836           ,             16
837           ,             22
838           ,             20
839           ,             25
840           ,             28
841           ,             22
842           ,             17
843           ,             16
844           ,             20
845           ,             11
846           ,             16
847           ,             19
848           ,             15
849           ,             21
850           ,             23
851           ,             13
852           ,             11
853           ,             18
854           ,             16
855           ,             16
856           ,             14
857           ,             13
858           ,             20
859           ,             17
860           ,             15
861           ,             14
862           ,             16
863           ,             12
864           ,             11
865           ,             18
866           ,             15
867           ,             15
868           ,             10
869           ,             15
870           ,             11
871           ,             31
872           ,             12
873           ,             13
874           ,             12
875           ,             18
876           ,             20
877           ,             9
878           ,             9
879           ,             10
880           ,             15
881           ,             10
882           ,             7
883           ,             21
884           ,             10
885           ,             10
886           ,             7
887           ,             10
888           ,             12
889           ,             12
890           ,             3
891           ,             3
892           ,             6
893           ,             10
894           ,             12
895           ,             7
896           ,             8
897           ,             5
898           ,             8
899           ,             8
900           ,             14
901           ,             8
902           ,             4
903           ,             7
904           ,             10
905           ,             5
906           ,             8
907           ,             0
908           ,             7
909           ,             2
910           ,             4
911           ,             8
912           ,             4
913           ,             2
914           ,             5
915           ,             4
916           ,             2
917           ,             4
918           ,             3
919           ,             5
920           ,             5
921           ,             8
922           ,             3
923           ,             6
924           ,             4
925           ,             3
926           ,             7
927           ,             7
928           ,             3
929           ,             2
930           ,             4
931           ,             4
932           ,             2
933           ,             3
934           ,             3
935           ,             2
936           ,             6
937           ,             2
938           ,             0
939           ,             7
940           ,             2
941           ,             1
942           ,             1
943           ,             2
944           ,             3
945           ,             2
946           ,             4
947           ,             2
948           ,             1
949           ,             3
950           ,             3
951           ,             3
952           ,             0
953           ,             2
954           ,             0
955           ,             0
956           ,             2
957           ,             1
958           ,             0
959           ,             0
960           ,             0
961           ,             0
962           ,             0
963           ,             0
964           ,             0
965           ,             2
966           ,             1
967           ,             3
968           ,             1
969           ,             1
970           ,             1
971           ,             0
972           ,             0
973           ,             0
974           ,             0
975           ,             0
976           ,             1
977           ,             1
978           ,             0
979           ,             0
980           ,             0
981           ,             1
982           ,             0
983           ,             0
984           ,             0
985           ,             0
986           ,             1
987           ,             0
988           ,             1
989           ,             0
990           ,             0
991           ,             0
992           ,             0
993           ,             0
994           ,             0
995           ,             1
996           ,             0
997           ,             0
998           ,             0
999           ,             0
1000          ,             0
1001          ,             0
1002          ,             0
1003          ,             0
1004          ,             0
1005          ,             0
1006          ,             1
1007          ,             0
1008          ,             0
1009          ,             0
1010          ,             0
1011          ,             0
1012          ,             1
1013          ,             0
1014          ,             0
1015          ,             1
1016          ,             1
1017          ,             0
1018          ,             0
1019          ,             0
1020          ,             1
1021          ,             0
1022          ,             1
1023          ,             0
1024          ,             1
1025          ,             0
1026          ,             0
1027          ,             0
1028          ,             0
1029          ,             0
1030          ,             0
1031          ,             0
1032          ,             0
1033          ,             0
1034          ,             0
1035          ,             0
1036          ,             0
1037          ,             0
1038          ,             0
1039          ,             1
1040          ,             0
1041          ,             1
1042          ,             0
1043          ,             0
1044          ,             0
1045          ,             0
1046          ,             1
1047          ,             1
1048          ,             2
1049          ,             0
1050          ,             1
1051          ,             1
1052          ,             1
1053          ,             0
1054          ,             0
1055          ,             0
1056          ,             0
1057          ,             0
1058          ,             0
1059          ,             0
1060          ,             0
1061          ,             0
1062          ,             0
1063          ,             1
1064          ,             0
1065          ,             0
1066          ,             0
1067          ,             0
1068          ,             0
1069          ,             1
1070          ,             0
1071          ,             1
1072          ,             0
1073          ,             0
1074          ,             0
1075          ,             1
1076          ,             0
1077          ,             0
1078          ,             0
1079          ,             0
1080          ,             1
1081          ,             0
1082          ,             0
1083          ,             1
1084          ,             0
1085          ,             0
1086          ,             0
1087          ,             0
1088          ,             0
1089          ,             1
1090          ,             0
1091          ,             0
1092          ,             0
1093          ,             0
1094          ,             1
1095          ,             0
1096          ,             0
1097          ,             0
1098          ,             0
1099          ,             1
1100          ,             0
1101          ,             0
1102          ,             0
1103          ,             0
1104          ,             0
1105          ,             0
1106          ,             0
1107          ,             0
1108          ,             0
1109          ,             0
1110          ,             0
1111          ,             0
1112          ,             0
1113          ,             0
1114          ,             0
1115          ,             0
1116          ,             0
1117          ,             0
1118          ,             0
1119          ,             0
1120          ,             0
1121          ,             0
1122          ,             0
1123          ,             0
1124          ,             0
1125          ,             0
1126          ,             0
1127          ,             0
1128          ,             0
1129          ,             0
1130          ,             1
1131          ,             0
1132          ,             0
1133          ,             0
1134          ,             1
1135          ,             0
1136          ,             0
1137          ,             0
1138          ,             1
1139          ,             0
1140          ,             0
1141          ,             0
1142          ,             0
1143          ,             0
1144          ,             0
1145          ,             0
1146          ,             0
1147          ,             0
1148          ,             0
1149          ,             0
1150          ,             0
1151          ,             0
1152          ,             0
1153          ,             0
1154          ,             0
1155          ,             0
1156          ,             0
1157          ,             0
1158          ,             0
1159          ,             0
1160          ,             0
1161          ,             0
1162          ,             0
1163          ,             0
1164          ,             0
1165          ,             0
1166          ,             0
1167          ,             0
1168          ,             0
1169          ,             0
1170          ,             0
1171          ,             0
1172          ,             0
1173          ,             0
1174          ,             1
1175          ,             0
1176          ,             0
1177          ,             1
1178          ,             0
1179          ,             1
1180          ,             0
1181          ,             0
1182          ,             0
1183          ,             0
1184          ,             0
1185          ,             0
1186          ,             0
1187          ,             0
1188          ,             0
1189          ,             0
1190          ,             0
1191          ,             0
1192          ,             0
1193          ,             0
1194          ,             0
1195          ,             0
1196          ,             0
1197          ,             0
1198          ,             0
1199          ,             0
1200          ,             0
1201          ,             0
1202          ,             0
1203          ,             0
1204          ,             0
1205          ,             0
1206          ,             0
1207          ,             0
1208          ,             0
1209          ,             0
1210          ,             0
1211          ,             0
1212          ,             0
1213          ,             0
1214          ,             0
1215          ,             0
1216          ,             0
1217          ,             0
1218          ,             0
1219          ,             0
1220          ,             0
1221          ,             0
1222          ,             0
1223          ,             0
1224          ,             0
1225          ,             0
1226          ,             0
1227          ,             0
1228          ,             0
1229          ,             0
1230          ,             0
1231          ,             0
1232          ,             0
1233          ,             0
1234          ,             0
1235          ,             0
1236          ,             0
1237          ,             0
1238          ,             0
1239          ,             0
1240          ,             0
1241          ,             0
1242          ,             0
1243          ,             0
1244          ,             0
1245          ,             0
1246          ,             0
1247          ,             0
1248          ,             0
1249          ,             0
1250          ,             0
1251          ,             0
1252          ,             0
1253          ,             0
1254          ,             0
1255          ,             0
1256          ,             0
1257          ,             0
1258          ,             0
1259          ,             0
1260          ,             0
1261          ,             0
1262          ,             0
1263          ,             0
1264          ,             0
1265          ,             0
1266          ,             0
1267          ,             0
1268          ,             0
1269          ,             1
1270          ,             0
1271          ,             0
1272          ,             0
1273          ,             0
1274          ,             0
1275          ,             0
1276          ,             0
1277          ,             0
1278          ,             0
1279          ,             0
1280          ,             0
1281          ,             1
1282          ,             0
1283          ,             0
1284          ,             0
1285          ,             0
1286          ,             0
1287          ,             0
1288          ,             0
1289          ,             0
1290          ,             0
1291          ,             0
1292          ,             0
1293          ,             0
1294          ,             0
1295          ,             0
1296          ,             0
1297          ,             0
1298          ,             0
1299          ,             0
1300          ,             0
1301          ,             0
1302          ,             0
1303          ,             0
1304          ,             0
1305          ,             0
1306          ,             0
1307          ,             0
1308          ,             0
1309          ,             0
1310          ,             0
1311          ,             0
1312          ,             0
1313          ,             0
1314          ,             0
1315          ,             0
1316          ,             0
1317          ,             0
1318          ,             0
1319          ,             0
1320          ,             0
1321          ,             0
1322          ,             0
1323          ,             0
1324          ,             0
1325          ,             0
1326          ,             0
1327          ,             0
1328          ,             0
1329          ,             0
1330          ,             0
1331          ,             0
1332          ,             0
1333          ,             0
1334          ,             0
1335          ,             0
1336          ,             0
1337          ,             0
1338          ,             0
1339          ,             0
1340          ,             0
1341          ,             0
1342          ,             0
1343          ,             0
1344          ,             0
1345          ,             0
1346          ,             0
1347          ,             0
1348          ,             0
1349          ,             0
1350          ,             0
1351          ,             0
1352          ,             0
1353          ,             0
1354          ,             0
1355          ,             0
1356          ,             0
1357          ,             0
1358          ,             0
1359          ,             0
1360          ,             0
1361          ,             0
1362          ,             0
1363          ,             0
1364          ,             0
1365          ,             0
1366          ,             0
1367          ,             0
1368          ,             0
1369          ,             0
1370          ,             0
1371          ,             0
1372          ,             0
1373          ,             0
1374          ,             0
1375          ,             0
1376          ,             0
1377          ,             0
1378          ,             0
1379          ,             0
1380          ,             0
1381          ,             0
1382          ,             0
1383          ,             0
1384          ,             0
1385          ,             0
1386          ,             0
1387          ,             0
1388          ,             0
1389          ,             0
1390          ,             0
1391          ,             0
1392          ,             0
1393          ,             0
1394          ,             0
1395          ,             0
1396          ,             0
1397          ,             0
1398          ,             0
1399          ,             0
1400          ,             0
1401          ,             0
1402          ,             0
1403          ,             0
1404          ,             0
1405          ,             0
1406          ,             0
1407          ,             0
1408          ,             0
1409          ,             0
1410          ,             0
1411          ,             0
1412          ,             0
1413          ,             0
1414          ,             0
1415          ,             0
1416          ,             0
1417          ,             0
1418          ,             0
1419          ,             0
1420          ,             0
1421          ,             0
1422          ,             0
1423          ,             0
1424          ,             0
1425          ,             0
1426          ,             0
1427          ,             0
1428          ,             0
1429          ,             0
1430          ,             0
1431          ,             0
1432          ,             0
1433          ,             0
1434          ,             0
1435          ,             0
1436          ,             0
1437          ,             0
1438          ,             0
1439          ,             0
1440          ,             0
1441          ,             0
1442          ,             0
1443          ,             0
1444          ,             0
1445          ,             0
1446          ,             0
1447          ,             0
1448          ,             0
1449          ,             0
1450          ,             0
1451          ,             0
1452          ,             0
1453          ,             0
1454          ,             0
1455          ,             0
1456          ,             0
1457          ,             0
1458          ,             0
1459          ,             0
1460          ,             0
1461          ,             0
1462          ,             0
1463          ,             0
1464          ,             0
1465          ,             0
1466          ,             0
1467          ,             0
1468          ,             0
1469          ,             0
1470          ,             0
1471          ,             0
1472          ,             0
1473          ,             0
1474          ,             0
1475          ,             0
1476          ,             0
1477          ,             0
1478          ,             0
1479          ,             0
1480          ,             0
1481          ,             0
1482          ,             0
1483          ,             0
1484          ,             0
1485          ,             0
1486          ,             0
1487          ,             0
1488          ,             0
1489          ,             0
1490          ,             0
1491          ,             0
1492          ,             0
1493          ,             0
1494          ,             0
1495          ,             0
1496          ,             0
1497          ,             0
1498          ,             0
1499          ,             0
1500          ,             0
1501          ,             0
1502          ,             0
1503          ,             0
1504          ,             0
1505          ,             0
1506          ,             0
1507          ,             0
1508          ,             0
1509          ,             0
1510          ,             0
1511          ,             0
1512          ,             0
1513          ,             0
1514          ,             0
1515          ,             0
1516          ,             0
1517          ,             0
1518          ,             0
1519          ,             0
1520          ,             0
1521          ,             0
1522          ,             0
1523          ,             0
1524          ,             0
1525          ,             0
1526          ,             0
1527          ,             0
1528          ,             0
1529          ,             0
1530          ,             0
1531          ,             0
1532          ,             0
1533          ,             0
1534          ,             0
1535          ,             0
1536          ,             0
1537          ,             0
1538          ,             0
1539          ,             0
1540          ,             0
1541          ,             0
1542          ,             0
1543          ,             0
1544          ,             0
1545          ,             0
1546          ,             0
1547          ,             0
1548          ,             0
1549          ,             0
1550          ,             0
1551          ,             0
1552          ,             0
1553          ,             0
1554          ,             0
1555          ,             0
1556          ,             0
1557          ,             0
1558          ,             0
1559          ,             0
1560          ,             0
1561          ,             0
1562          ,             0
1563          ,             0
1564          ,             0
1565          ,             0
1566          ,             0
1567          ,             0
1568          ,             0
1569          ,             0
1570          ,             0
1571          ,             0
1572          ,             0
1573          ,             0
1574          ,             0
1575          ,             0
1576          ,             0
1577          ,             0
1578          ,             0
1579          ,             0
1580          ,             0
1581          ,             0
1582          ,             0
1583          ,             0
1584          ,             0
1585          ,             0
1586          ,             0
1587          ,             0
1588          ,             0
1589          ,             0
1590          ,             0
1591          ,             0
1592          ,             0
1593          ,             0
1594          ,             0
1595          ,             0
1596          ,             0
1597          ,             0
1598          ,             0
1599          ,             0
1600          ,             0
1601          ,             0
1602          ,             0
1603          ,             0
1604          ,             0
1605          ,             0
1606          ,             0
1607          ,             0
1608          ,             0
1609          ,             0
1610          ,             0
1611          ,             0
1612          ,             0
1613          ,             0
1614          ,             0
1615          ,             0
1616          ,             0
1617          ,             0
1618          ,             0
1619          ,             0
1620          ,             0
1621          ,             0
1622          ,             0
1623          ,             0
1624          ,             0
1625          ,             0
1626          ,             0
1627          ,             0
1628          ,             0
1629          ,             0
1630          ,             0
1631          ,             0
1632          ,             0
1633          ,             0
1634          ,             0
1635          ,             0
1636          ,             0
1637          ,             0
1638          ,             0
1639          ,             0
1640          ,             0
1641          ,             0
1642          ,             0
1643          ,             0
1644          ,             0
1645          ,             0
1646          ,             0
1647          ,             0
1648          ,             0
1649          ,             0
1650          ,             0
1651          ,             0
1652          ,             0
1653          ,             0
1654          ,             0
1655          ,             0
1656          ,             0
1657          ,             0
1658          ,             0
1659          ,             0
1660          ,             0
1661          ,             0
1662          ,             0
1663          ,             0
1664          ,             0
1665          ,             0
1666          ,             0
1667          ,             0
1668          ,             0
1669          ,             0
1670          ,             0
1671          ,             0
1672          ,             0
1673          ,             0
1674          ,             0
1675          ,             0
1676          ,             0
1677          ,             0
1678          ,             0
1679          ,             0
1680          ,             0
1681          ,             0
1682          ,             0
1683          ,             0
1684          ,             0
1685          ,             0
1686          ,             0
1687          ,             0
1688          ,             0
1689          ,             0
1690          ,             0
1691          ,             0
1692          ,             0
1693          ,             0
1694          ,             0
1695          ,             0
1696          ,             0
1697          ,             0
1698          ,             0
1699          ,             0
1700          ,             0
1701          ,             0
1702          ,             0
1703          ,             0
1704          ,             0
1705          ,             0
1706          ,             0
1707          ,             0
1708          ,             0
1709          ,             0
1710          ,             0
1711          ,             0
1712          ,             0
1713          ,             0
1714          ,             0
1715          ,             0
1716          ,             0
1717          ,             0
1718          ,             0
1719          ,             0
1720          ,             0
1721          ,             0
1722          ,             0
1723          ,             0
1724          ,             0
1725          ,             0
1726          ,             0
1727          ,             0
1728          ,             0
1729          ,             0
1730          ,             0
1731          ,             0
1732          ,             0
1733          ,             0
1734          ,             0
1735          ,             0
1736          ,             0
1737          ,             0
1738          ,             0
1739          ,             0
1740          ,             0
1741          ,             0
1742          ,             0
1743          ,             0
1744          ,             0
1745          ,             0
1746          ,             0
1747          ,             0
1748          ,             0
1749          ,             0
1750          ,             0
1751          ,             0
1752          ,             0
1753          ,             0
1754          ,             0
1755          ,             0
1756          ,             0
1757          ,             0
1758          ,             0
1759          ,             0
1760          ,             0
1761          ,             0
1762          ,             0
1763          ,             0
1764          ,             0
1765          ,             0
1766          ,             0
1767          ,             0
1768          ,             0
1769          ,             0
1770          ,             0
1771          ,             0
1772          ,             0
1773          ,             0
1774          ,             0
1775          ,             0
1776          ,             0
1777          ,             0
1778          ,             0
1779          ,             0
1780          ,             0
1781          ,             0
1782          ,             0
1783          ,             0
1784          ,             0
1785          ,             0
1786          ,             0
1787          ,             0
1788          ,             0
1789          ,             0
1790          ,             0
1791          ,             0
1792          ,             0
1793          ,             0
1794          ,             0
1795          ,             0
1796          ,             0
1797          ,             0
1798          ,             0
1799          ,             0
1800          ,             0
1801          ,             0
1802          ,             0
1803          ,             0
1804          ,             0
1805          ,             0
1806          ,             0
1807          ,             0
1808          ,             0
1809          ,             0
1810          ,             0
1811          ,             0
