Spectrum title              ,             M-5-4
290           ,             6326
291           ,             6393
292           ,             6597
293           ,             6825
294           ,             7137
295           ,             7107
296           ,             7257
297           ,             7271
298           ,             7192
299           ,             7412
300           ,             7055
301           ,             7110
302           ,             7111
303           ,             6941
304           ,             7026
305           ,             6988
306           ,             6836
307           ,             7069
308           ,             7062
309           ,             7063
310           ,             7158
311           ,             7205
312           ,             7259
313           ,             7241
314           ,             7507
315           ,             7444
316           ,             7755
317           ,             7682
318           ,             7844
319           ,             7728
320           ,             8030
321           ,             7898
322           ,             8364
323           ,             8040
324           ,             8239
325           ,             8060
326           ,             8424
327           ,             8540
328           ,             8579
329           ,             8580
330           ,             8710
331           ,             8849
332           ,             8992
333           ,             8861
334           ,             9078
335           ,             9172
336           ,             9207
337           ,             9047
338           ,             9197
339           ,             8948
340           ,             9054
341           ,             9311
342           ,             9224
343           ,             9193
344           ,             9478
345           ,             9104
346           ,             9536
347           ,             9439
348           ,             9561
349           ,             9330
350           ,             9682
351           ,             9810
352           ,             9756
353           ,             9856
354           ,             9722
355           ,             9885
356           ,             10111
357           ,             9846
358           ,             10147
359           ,             10362
360           ,             10252
361           ,             10554
362           ,             10900
363           ,             10962
364           ,             11020
365           ,             11291
366           ,             11504
367           ,             11791
368           ,             12183
369           ,             12296
370           ,             12260
371           ,             12011
372           ,             11988
373           ,             11684
374           ,             11809
375           ,             11302
376           ,             11030
377           ,             10882
378           ,             10650
379           ,             10597
380           ,             10492
381           ,             10384
382           ,             10306
383           ,             10375
384           ,             10504
385           ,             10463
386           ,             10414
387           ,             10284
388           ,             10297
389           ,             10356
390           ,             10350
391           ,             10353
392           ,             10394
393           ,             10532
394           ,             10352
395           ,             10470
396           ,             10162
397           ,             10236
398           ,             10519
399           ,             10503
400           ,             10287
401           ,             10328
402           ,             10312
403           ,             10213
404           ,             10262
405           ,             10171
406           ,             10215
407           ,             10099
408           ,             10057
409           ,             9977
410           ,             9698
411           ,             10071
412           ,             9685
413           ,             9722
414           ,             9842
415           ,             9702
416           ,             9711
417           ,             9596
418           ,             9716
419           ,             9316
420           ,             9318
421           ,             9282
422           ,             9381
423           ,             9252
424           ,             9273
425           ,             8976
426           ,             9261
427           ,             8758
428           ,             8956
429           ,             8993
430           ,             8928
431           ,             8745
432           ,             8704
433           ,             8774
434           ,             8601
435           ,             8541
436           ,             8466
437           ,             8345
438           ,             8460
439           ,             8424
440           ,             8337
441           ,             8261
442           ,             8045
443           ,             8015
444           ,             7950
445           ,             7973
446           ,             7867
447           ,             7805
448           ,             7652
449           ,             7606
450           ,             7426
451           ,             7547
452           ,             7401
453           ,             7237
454           ,             7288
455           ,             7103
456           ,             7110
457           ,             6843
458           ,             6836
459           ,             6733
460           ,             6640
461           ,             6679
462           ,             6575
463           ,             6413
464           ,             6441
465           ,             6189
466           ,             6207
467           ,             6066
468           ,             5882
469           ,             5869
470           ,             5695
471           ,             5540
472           ,             5448
473           ,             5147
474           ,             5126
475           ,             5026
476           ,             4940
477           ,             4804
478           ,             4679
479           ,             4404
480           ,             4219
481           ,             4127
482           ,             4067
483           ,             3892
484           ,             3644
485           ,             3494
486           ,             3269
487           ,             3049
488           ,             2809
489           ,             2664
490           ,             2427
491           ,             2279
492           ,             2083
493           ,             1838
494           ,             1644
495           ,             1387
496           ,             1285
497           ,             1062
498           ,             930
499           ,             749
500           ,             594
501           ,             479
502           ,             380
503           ,             311
504           ,             246
505           ,             194
506           ,             170
507           ,             101
508           ,             102
509           ,             89
510           ,             83
511           ,             71
512           ,             66
513           ,             72
514           ,             63
515           ,             61
516           ,             50
517           ,             68
518           ,             62
519           ,             63
520           ,             61
521           ,             61
522           ,             83
523           ,             59
524           ,             74
525           ,             61
526           ,             70
527           ,             71
528           ,             78
529           ,             61
530           ,             63
531           ,             70
532           ,             81
533           ,             69
534           ,             71
535           ,             70
536           ,             73
537           ,             72
538           ,             69
539           ,             86
540           ,             68
541           ,             82
542           ,             78
543           ,             77
544           ,             78
545           ,             81
546           ,             69
547           ,             82
548           ,             72
549           ,             74
550           ,             72
551           ,             85
552           ,             69
553           ,             82
554           ,             77
555           ,             64
556           ,             97
557           ,             78
558           ,             83
559           ,             78
560           ,             83
561           ,             71
562           ,             81
563           ,             78
564           ,             102
565           ,             73
566           ,             79
567           ,             85
568           ,             65
569           ,             88
570           ,             75
571           ,             84
572           ,             98
573           ,             98
574           ,             82
575           ,             87
576           ,             94
577           ,             71
578           ,             99
579           ,             84
580           ,             105
581           ,             101
582           ,             80
583           ,             83
584           ,             101
585           ,             90
586           ,             97
587           ,             83
588           ,             93
589           ,             106
590           ,             115
591           ,             105
592           ,             99
593           ,             92
594           ,             89
595           ,             91
596           ,             86
597           ,             96
598           ,             99
599           ,             96
600           ,             97
601           ,             77
602           ,             108
603           ,             87
604           ,             89
605           ,             110
606           ,             79
607           ,             101
608           ,             102
609           ,             91
610           ,             99
611           ,             91
612           ,             85
613           ,             88
614           ,             107
615           ,             89
616           ,             90
617           ,             80
618           ,             91
619           ,             109
620           ,             91
621           ,             106
622           ,             91
623           ,             82
624           ,             77
625           ,             67
626           ,             102
627           ,             77
628           ,             88
629           ,             74
630           ,             77
631           ,             90
632           ,             78
633           ,             89
634           ,             84
635           ,             93
636           ,             80
637           ,             112
638           ,             113
639           ,             84
640           ,             103
641           ,             114
642           ,             81
643           ,             92
644           ,             91
645           ,             85
646           ,             65
647           ,             84
648           ,             66
649           ,             77
650           ,             88
651           ,             72
652           ,             78
653           ,             93
654           ,             95
655           ,             73
656           ,             80
657           ,             87
658           ,             76
659           ,             87
660           ,             73
661           ,             78
662           ,             78
663           ,             78
664           ,             90
665           ,             58
666           ,             67
667           ,             77
668           ,             81
669           ,             87
670           ,             67
671           ,             85
672           ,             64
673           ,             69
674           ,             84
675           ,             69
676           ,             56
677           ,             72
678           ,             89
679           ,             53
680           ,             68
681           ,             61
682           ,             67
683           ,             70
684           ,             68
685           ,             71
686           ,             66
687           ,             61
688           ,             61
689           ,             57
690           ,             43
691           ,             55
692           ,             55
693           ,             64
694           ,             64
695           ,             52
696           ,             49
697           ,             52
698           ,             51
699           ,             59
700           ,             51
701           ,             53
702           ,             66
703           ,             60
704           ,             55
705           ,             55
706           ,             62
707           ,             48
708           ,             53
709           ,             46
710           ,             51
711           ,             61
712           ,             49
713           ,             42
714           ,             55
715           ,             56
716           ,             39
717           ,             57
718           ,             48
719           ,             41
720           ,             43
721           ,             43
722           ,             37
723           ,             40
724           ,             40
725           ,             37
726           ,             37
727           ,             48
728           ,             38
729           ,             40
730           ,             31
731           ,             29
732           ,             32
733           ,             28
734           ,             38
735           ,             35
736           ,             36
737           ,             46
738           ,             33
739           ,             36
740           ,             36
741           ,             22
742           ,             24
743           ,             36
744           ,             30
745           ,             46
746           ,             35
747           ,             21
748           ,             43
749           ,             32
750           ,             38
751           ,             35
752           ,             49
753           ,             32
754           ,             20
755           ,             15
756           ,             32
757           ,             29
758           ,             33
759           ,             52
760           ,             32
761           ,             35
762           ,             22
763           ,             35
764           ,             30
765           ,             34
766           ,             37
767           ,             42
768           ,             33
769           ,             34
770           ,             28
771           ,             26
772           ,             22
773           ,             36
774           ,             26
775           ,             26
776           ,             26
777           ,             27
778           ,             24
779           ,             28
780           ,             30
781           ,             28
782           ,             21
783           ,             23
784           ,             23
785           ,             21
786           ,             18
787           ,             28
788           ,             36
789           ,             30
790           ,             30
791           ,             28
792           ,             24
793           ,             20
794           ,             28
795           ,             31
796           ,             27
797           ,             29
798           ,             25
799           ,             32
800           ,             17
801           ,             22
802           ,             33
803           ,             18
804           ,             24
805           ,             25
806           ,             29
807           ,             27
808           ,             17
809           ,             22
810           ,             19
811           ,             18
812           ,             18
813           ,             28
814           ,             40
815           ,             18
816           ,             15
817           ,             21
818           ,             24
819           ,             13
820           ,             21
821           ,             26
822           ,             20
823           ,             29
824           ,             25
825           ,             16
826           ,             20
827           ,             19
828           ,             29
829           ,             31
830           ,             16
831           ,             17
832           ,             22
833           ,             19
834           ,             22
835           ,             28
836           ,             25
837           ,             19
838           ,             19
839           ,             23
840           ,             15
841           ,             18
842           ,             19
843           ,             20
844           ,             17
845           ,             14
846           ,             16
847           ,             24
848           ,             17
849           ,             17
850           ,             20
851           ,             20
852           ,             11
853           ,             15
854           ,             16
855           ,             13
856           ,             18
857           ,             12
858           ,             11
859           ,             10
860           ,             12
861           ,             10
862           ,             10
863           ,             21
864           ,             12
865           ,             13
866           ,             12
867           ,             18
868           ,             11
869           ,             7
870           ,             17
871           ,             12
872           ,             16
873           ,             10
874           ,             12
875           ,             8
876           ,             18
877           ,             13
878           ,             10
879           ,             7
880           ,             5
881           ,             9
882           ,             11
883           ,             8
884           ,             14
885           ,             13
886           ,             12
887           ,             7
888           ,             10
889           ,             4
890           ,             8
891           ,             7
892           ,             9
893           ,             8
894           ,             9
895           ,             6
896           ,             7
897           ,             9
898           ,             11
899           ,             5
900           ,             5
901           ,             8
902           ,             7
903           ,             6
904           ,             7
905           ,             7
906           ,             4
907           ,             8
908           ,             8
909           ,             11
910           ,             8
911           ,             6
912           ,             1
913           ,             5
914           ,             4
915           ,             8
916           ,             6
917           ,             4
918           ,             5
919           ,             5
920           ,             10
921           ,             6
922           ,             2
923           ,             1
924           ,             3
925           ,             4
926           ,             8
927           ,             3
928           ,             3
929           ,             4
930           ,             4
931           ,             1
932           ,             7
933           ,             7
934           ,             5
935           ,             3
936           ,             2
937           ,             3
938           ,             2
939           ,             2
940           ,             4
941           ,             2
942           ,             4
943           ,             5
944           ,             2
945           ,             0
946           ,             2
947           ,             2
948           ,             0
949           ,             3
950           ,             3
951           ,             4
952           ,             1
953           ,             1
954           ,             0
955           ,             1
956           ,             2
957           ,             0
958           ,             2
959           ,             1
960           ,             2
961           ,             1
962           ,             2
963           ,             1
964           ,             1
965           ,             0
966           ,             2
967           ,             1
968           ,             1
969           ,             1
970           ,             0
971           ,             1
972           ,             2
973           ,             0
974           ,             1
975           ,             0
976           ,             0
977           ,             0
978           ,             3
979           ,             0
980           ,             0
981           ,             0
982           ,             0
983           ,             0
984           ,             1
985           ,             0
986           ,             0
987           ,             0
988           ,             0
989           ,             0
990           ,             0
991           ,             0
992           ,             0
993           ,             1
994           ,             0
995           ,             0
996           ,             0
997           ,             1
998           ,             0
999           ,             2
1000          ,             1
1001          ,             0
1002          ,             0
1003          ,             0
1004          ,             0
1005          ,             0
1006          ,             0
1007          ,             0
1008          ,             0
1009          ,             0
1010          ,             1
1011          ,             0
1012          ,             0
1013          ,             1
1014          ,             0
1015          ,             1
1016          ,             0
1017          ,             0
1018          ,             0
1019          ,             0
1020          ,             0
1021          ,             1
1022          ,             0
1023          ,             0
1024          ,             0
1025          ,             0
1026          ,             1
1027          ,             1
1028          ,             0
1029          ,             0
1030          ,             0
1031          ,             0
1032          ,             1
1033          ,             0
1034          ,             0
1035          ,             0
1036          ,             0
1037          ,             0
1038          ,             0
1039          ,             0
1040          ,             0
1041          ,             0
1042          ,             0
1043          ,             1
1044          ,             0
1045          ,             0
1046          ,             0
1047          ,             0
1048          ,             0
1049          ,             0
1050          ,             0
1051          ,             0
1052          ,             0
1053          ,             1
1054          ,             0
1055          ,             0
1056          ,             0
1057          ,             0
1058          ,             0
1059          ,             0
1060          ,             0
1061          ,             0
1062          ,             0
1063          ,             0
1064          ,             0
1065          ,             0
1066          ,             0
1067          ,             0
1068          ,             0
1069          ,             0
1070          ,             0
1071          ,             0
1072          ,             0
1073          ,             0
1074          ,             0
1075          ,             0
1076          ,             0
1077          ,             0
1078          ,             2
1079          ,             0
1080          ,             0
1081          ,             0
1082          ,             0
1083          ,             0
1084          ,             0
1085          ,             1
1086          ,             0
1087          ,             0
1088          ,             0
1089          ,             0
1090          ,             0
1091          ,             0
1092          ,             0
1093          ,             1
1094          ,             0
1095          ,             0
1096          ,             0
1097          ,             0
1098          ,             0
1099          ,             0
1100          ,             0
1101          ,             0
1102          ,             0
1103          ,             0
1104          ,             0
1105          ,             0
1106          ,             1
1107          ,             0
1108          ,             0
1109          ,             0
1110          ,             0
1111          ,             0
1112          ,             0
1113          ,             0
1114          ,             0
1115          ,             0
1116          ,             1
1117          ,             0
1118          ,             0
1119          ,             0
1120          ,             0
1121          ,             0
1122          ,             0
1123          ,             0
1124          ,             0
1125          ,             0
1126          ,             0
1127          ,             0
1128          ,             0
1129          ,             0
1130          ,             0
1131          ,             0
1132          ,             0
1133          ,             0
1134          ,             0
1135          ,             0
1136          ,             1
1137          ,             0
1138          ,             0
1139          ,             0
1140          ,             0
1141          ,             1
1142          ,             0
1143          ,             0
1144          ,             0
1145          ,             0
1146          ,             0
1147          ,             0
1148          ,             0
1149          ,             0
1150          ,             0
1151          ,             0
1152          ,             0
1153          ,             0
1154          ,             0
1155          ,             1
1156          ,             0
1157          ,             0
1158          ,             0
1159          ,             0
1160          ,             0
1161          ,             0
1162          ,             0
1163          ,             1
1164          ,             0
1165          ,             0
1166          ,             0
1167          ,             0
1168          ,             0
1169          ,             0
1170          ,             0
1171          ,             0
1172          ,             0
1173          ,             0
1174          ,             0
1175          ,             0
1176          ,             0
1177          ,             0
1178          ,             0
1179          ,             0
1180          ,             0
1181          ,             0
1182          ,             0
1183          ,             0
1184          ,             0
1185          ,             0
1186          ,             0
1187          ,             0
1188          ,             0
1189          ,             0
1190          ,             0
1191          ,             0
1192          ,             0
1193          ,             1
1194          ,             0
1195          ,             0
1196          ,             0
1197          ,             0
1198          ,             0
1199          ,             1
1200          ,             0
1201          ,             0
1202          ,             0
1203          ,             0
1204          ,             0
1205          ,             0
1206          ,             0
1207          ,             0
1208          ,             0
1209          ,             0
1210          ,             0
1211          ,             0
1212          ,             0
1213          ,             0
1214          ,             0
1215          ,             0
1216          ,             0
1217          ,             0
1218          ,             0
1219          ,             0
1220          ,             0
1221          ,             0
1222          ,             0
1223          ,             0
1224          ,             0
1225          ,             0
1226          ,             0
1227          ,             0
1228          ,             0
1229          ,             0
1230          ,             0
1231          ,             0
1232          ,             0
1233          ,             0
1234          ,             0
1235          ,             0
1236          ,             0
1237          ,             0
1238          ,             0
1239          ,             0
1240          ,             0
1241          ,             0
1242          ,             0
1243          ,             0
1244          ,             0
1245          ,             0
1246          ,             0
1247          ,             0
1248          ,             0
1249          ,             0
1250          ,             0
1251          ,             0
1252          ,             0
1253          ,             0
1254          ,             1
1255          ,             0
1256          ,             0
1257          ,             0
1258          ,             0
1259          ,             0
1260          ,             0
1261          ,             0
1262          ,             0
1263          ,             0
1264          ,             0
1265          ,             0
1266          ,             0
1267          ,             0
1268          ,             0
1269          ,             0
1270          ,             0
1271          ,             0
1272          ,             1
1273          ,             0
1274          ,             0
1275          ,             0
1276          ,             0
1277          ,             0
1278          ,             0
1279          ,             0
1280          ,             0
1281          ,             0
1282          ,             1
1283          ,             0
1284          ,             0
1285          ,             0
1286          ,             0
1287          ,             0
1288          ,             0
1289          ,             0
1290          ,             0
1291          ,             0
1292          ,             0
1293          ,             0
1294          ,             0
1295          ,             0
1296          ,             0
1297          ,             0
1298          ,             0
1299          ,             0
1300          ,             0
1301          ,             0
1302          ,             0
1303          ,             0
1304          ,             1
1305          ,             0
1306          ,             0
1307          ,             0
1308          ,             0
1309          ,             0
1310          ,             0
1311          ,             0
1312          ,             0
1313          ,             0
1314          ,             0
1315          ,             0
1316          ,             0
1317          ,             0
1318          ,             0
1319          ,             0
1320          ,             0
1321          ,             0
1322          ,             1
1323          ,             0
1324          ,             0
1325          ,             0
1326          ,             0
1327          ,             0
1328          ,             0
1329          ,             0
1330          ,             0
1331          ,             0
1332          ,             0
1333          ,             0
1334          ,             0
1335          ,             0
1336          ,             0
1337          ,             0
1338          ,             0
1339          ,             0
1340          ,             0
1341          ,             0
1342          ,             0
1343          ,             0
1344          ,             0
1345          ,             0
1346          ,             0
1347          ,             0
1348          ,             0
1349          ,             0
1350          ,             0
1351          ,             0
1352          ,             0
1353          ,             0
1354          ,             0
1355          ,             0
1356          ,             0
1357          ,             0
1358          ,             0
1359          ,             0
1360          ,             0
1361          ,             0
1362          ,             0
1363          ,             0
1364          ,             0
1365          ,             0
1366          ,             0
1367          ,             0
1368          ,             0
1369          ,             0
1370          ,             0
1371          ,             0
1372          ,             0
1373          ,             0
1374          ,             0
1375          ,             0
1376          ,             0
1377          ,             0
1378          ,             0
1379          ,             0
1380          ,             0
1381          ,             0
1382          ,             0
1383          ,             0
1384          ,             0
1385          ,             0
1386          ,             0
1387          ,             0
1388          ,             0
1389          ,             0
1390          ,             0
1391          ,             0
1392          ,             0
1393          ,             0
1394          ,             0
1395          ,             0
1396          ,             0
1397          ,             0
1398          ,             0
1399          ,             0
1400          ,             0
1401          ,             0
1402          ,             0
1403          ,             0
1404          ,             0
1405          ,             0
1406          ,             0
1407          ,             0
1408          ,             0
1409          ,             0
1410          ,             0
1411          ,             0
1412          ,             0
1413          ,             0
1414          ,             0
1415          ,             0
1416          ,             0
1417          ,             0
1418          ,             0
1419          ,             0
1420          ,             0
1421          ,             0
1422          ,             0
1423          ,             0
1424          ,             0
1425          ,             0
1426          ,             0
1427          ,             0
1428          ,             0
1429          ,             0
1430          ,             0
1431          ,             0
1432          ,             0
1433          ,             0
1434          ,             0
1435          ,             0
1436          ,             0
1437          ,             0
1438          ,             0
1439          ,             0
1440          ,             0
1441          ,             0
1442          ,             0
1443          ,             0
1444          ,             0
1445          ,             0
1446          ,             0
1447          ,             0
1448          ,             0
1449          ,             0
1450          ,             0
1451          ,             0
1452          ,             0
1453          ,             0
1454          ,             0
1455          ,             0
1456          ,             0
1457          ,             0
1458          ,             0
1459          ,             0
1460          ,             0
1461          ,             0
1462          ,             0
1463          ,             0
1464          ,             0
1465          ,             0
1466          ,             0
1467          ,             0
1468          ,             0
1469          ,             0
1470          ,             0
1471          ,             0
1472          ,             0
1473          ,             0
1474          ,             0
1475          ,             0
1476          ,             0
1477          ,             0
1478          ,             0
1479          ,             0
1480          ,             0
1481          ,             0
1482          ,             0
1483          ,             0
1484          ,             0
1485          ,             0
1486          ,             0
1487          ,             0
1488          ,             0
1489          ,             0
1490          ,             0
1491          ,             0
1492          ,             0
1493          ,             0
1494          ,             0
1495          ,             0
1496          ,             0
1497          ,             0
1498          ,             0
1499          ,             0
1500          ,             0
1501          ,             0
1502          ,             0
1503          ,             0
1504          ,             0
1505          ,             0
1506          ,             0
1507          ,             0
1508          ,             0
1509          ,             0
1510          ,             0
1511          ,             0
1512          ,             0
1513          ,             0
1514          ,             0
1515          ,             0
1516          ,             0
1517          ,             0
1518          ,             0
1519          ,             0
1520          ,             0
1521          ,             0
1522          ,             0
1523          ,             0
1524          ,             0
1525          ,             0
1526          ,             0
1527          ,             0
1528          ,             0
1529          ,             0
1530          ,             0
1531          ,             0
1532          ,             0
1533          ,             0
1534          ,             0
1535          ,             0
1536          ,             0
1537          ,             0
1538          ,             0
1539          ,             0
1540          ,             0
1541          ,             0
1542          ,             0
1543          ,             0
1544          ,             0
1545          ,             0
1546          ,             0
1547          ,             0
1548          ,             0
1549          ,             0
1550          ,             0
1551          ,             0
1552          ,             0
1553          ,             0
1554          ,             0
1555          ,             0
1556          ,             0
1557          ,             0
1558          ,             0
1559          ,             0
1560          ,             0
1561          ,             0
1562          ,             0
1563          ,             0
1564          ,             0
1565          ,             0
1566          ,             0
1567          ,             0
1568          ,             0
1569          ,             0
1570          ,             0
1571          ,             0
1572          ,             0
1573          ,             0
1574          ,             0
1575          ,             0
1576          ,             0
1577          ,             0
1578          ,             0
1579          ,             0
1580          ,             0
1581          ,             0
1582          ,             0
1583          ,             0
1584          ,             0
1585          ,             0
1586          ,             0
1587          ,             0
1588          ,             0
1589          ,             0
1590          ,             0
1591          ,             0
1592          ,             0
1593          ,             0
1594          ,             0
1595          ,             0
1596          ,             0
1597          ,             0
1598          ,             0
1599          ,             0
1600          ,             0
1601          ,             0
1602          ,             0
1603          ,             0
1604          ,             0
1605          ,             0
1606          ,             0
1607          ,             0
1608          ,             0
1609          ,             0
1610          ,             0
1611          ,             0
1612          ,             0
1613          ,             0
1614          ,             0
1615          ,             0
1616          ,             0
1617          ,             0
1618          ,             0
1619          ,             0
1620          ,             0
1621          ,             0
1622          ,             0
1623          ,             0
1624          ,             0
1625          ,             0
1626          ,             0
1627          ,             0
1628          ,             0
1629          ,             0
1630          ,             0
1631          ,             0
1632          ,             0
1633          ,             0
1634          ,             0
1635          ,             0
1636          ,             0
1637          ,             0
1638          ,             0
1639          ,             0
1640          ,             0
1641          ,             0
1642          ,             0
1643          ,             0
1644          ,             0
1645          ,             0
1646          ,             0
1647          ,             0
1648          ,             0
1649          ,             0
1650          ,             0
1651          ,             0
1652          ,             0
1653          ,             0
1654          ,             0
1655          ,             0
1656          ,             0
1657          ,             0
1658          ,             0
1659          ,             0
1660          ,             0
1661          ,             0
1662          ,             0
1663          ,             0
1664          ,             0
1665          ,             0
1666          ,             0
1667          ,             0
1668          ,             0
1669          ,             0
1670          ,             0
1671          ,             0
1672          ,             0
1673          ,             0
1674          ,             0
1675          ,             0
1676          ,             0
1677          ,             0
1678          ,             0
1679          ,             0
1680          ,             0
1681          ,             0
1682          ,             0
1683          ,             0
1684          ,             0
1685          ,             0
1686          ,             0
1687          ,             0
1688          ,             0
1689          ,             0
1690          ,             0
1691          ,             0
1692          ,             0
1693          ,             0
1694          ,             0
1695          ,             0
1696          ,             0
1697          ,             0
1698          ,             0
1699          ,             0
1700          ,             0
1701          ,             0
1702          ,             0
1703          ,             0
1704          ,             0
1705          ,             0
1706          ,             0
1707          ,             0
1708          ,             0
1709          ,             0
1710          ,             0
1711          ,             0
1712          ,             0
1713          ,             0
1714          ,             0
1715          ,             0
1716          ,             0
1717          ,             0
1718          ,             0
1719          ,             0
1720          ,             0
1721          ,             0
1722          ,             0
1723          ,             0
1724          ,             0
1725          ,             0
1726          ,             0
1727          ,             0
1728          ,             0
1729          ,             0
1730          ,             0
1731          ,             0
1732          ,             0
1733          ,             0
1734          ,             0
1735          ,             0
1736          ,             0
1737          ,             0
1738          ,             0
1739          ,             0
1740          ,             0
1741          ,             0
1742          ,             0
1743          ,             0
1744          ,             0
1745          ,             0
1746          ,             0
1747          ,             0
1748          ,             0
1749          ,             0
1750          ,             0
1751          ,             0
1752          ,             0
1753          ,             0
1754          ,             0
1755          ,             0
1756          ,             0
1757          ,             0
1758          ,             0
1759          ,             0
1760          ,             0
1761          ,             0
1762          ,             0
1763          ,             0
1764          ,             0
1765          ,             0
1766          ,             0
1767          ,             0
1768          ,             0
1769          ,             0
1770          ,             0
1771          ,             0
1772          ,             0
1773          ,             0
1774          ,             0
1775          ,             0
1776          ,             0
1777          ,             0
1778          ,             0
1779          ,             0
1780          ,             0
1781          ,             0
1782          ,             0
1783          ,             0
1784          ,             0
1785          ,             0
1786          ,             0
1787          ,             0
1788          ,             0
1789          ,             0
1790          ,             0
1791          ,             0
1792          ,             0
1793          ,             0
1794          ,             0
1795          ,             0
1796          ,             0
1797          ,             0
1798          ,             0
1799          ,             0
1800          ,             0
1801          ,             0
1802          ,             0
1803          ,             0
1804          ,             0
1805          ,             0
1806          ,             0
1807          ,             0
1808          ,             0
1809          ,             0
1810          ,             0
1811          ,             0
1812          ,             0
1813          ,             0
