Spectrum title              ,             M-6-9
290           ,             6543
291           ,             6547
292           ,             6749
293           ,             7004
294           ,             6940
295           ,             7194
296           ,             7346
297           ,             7363
298           ,             7270
299           ,             7266
300           ,             7116
301           ,             7130
302           ,             7122
303           ,             7180
304           ,             6814
305           ,             6819
306           ,             7147
307           ,             6946
308           ,             7082
309           ,             7069
310           ,             7053
311           ,             7199
312           ,             7372
313           ,             7367
314           ,             7514
315           ,             7537
316           ,             7691
317           ,             7716
318           ,             7758
319           ,             7829
320           ,             7927
321           ,             8141
322           ,             7955
323           ,             8082
324           ,             8234
325           ,             8261
326           ,             8504
327           ,             8423
328           ,             8655
329           ,             8695
330           ,             8894
331           ,             8897
332           ,             8858
333           ,             8949
334           ,             8954
335           ,             9008
336           ,             9155
337           ,             9140
338           ,             9152
339           ,             9044
340           ,             9180
341           ,             9184
342           ,             9088
343           ,             9357
344           ,             9402
345           ,             9271
346           ,             9536
347           ,             9589
348           ,             9474
349           ,             9606
350           ,             9714
351           ,             9631
352           ,             9716
353           ,             9886
354           ,             10013
355           ,             9965
356           ,             9996
357           ,             10281
358           ,             10030
359           ,             10107
360           ,             10412
361           ,             10372
362           ,             10657
363           ,             10680
364           ,             11054
365           ,             11213
366           ,             11629
367           ,             11799
368           ,             11909
369           ,             12040
370           ,             12042
371           ,             11859
372           ,             11771
373           ,             11629
374           ,             11739
375           ,             11286
376           ,             11119
377           ,             11009
378           ,             10428
379           ,             10564
380           ,             10565
381           ,             10275
382           ,             10562
383           ,             10431
384           ,             10353
385           ,             10357
386           ,             10082
387           ,             10247
388           ,             10352
389           ,             10259
390           ,             10335
391           ,             10335
392           ,             10355
393           ,             10334
394           ,             10281
395           ,             10229
396           ,             10305
397           ,             10245
398           ,             10449
399           ,             10262
400           ,             10283
401           ,             10290
402           ,             10187
403           ,             10353
404           ,             10223
405           ,             10149
406           ,             9996
407           ,             10161
408           ,             10055
409           ,             9976
410           ,             10064
411           ,             9799
412           ,             9799
413           ,             9599
414           ,             9740
415           ,             9560
416           ,             9607
417           ,             9784
418           ,             9768
419           ,             9409
420           ,             9561
421           ,             9322
422           ,             9207
423           ,             9024
424           ,             9159
425           ,             9005
426           ,             9118
427           ,             9045
428           ,             8963
429           ,             8991
430           ,             8875
431           ,             8790
432           ,             8647
433           ,             8610
434           ,             8396
435           ,             8617
436           ,             8422
437           ,             8493
438           ,             8297
439           ,             8187
440           ,             8186
441           ,             8090
442           ,             8286
443           ,             8015
444           ,             7933
445           ,             7932
446           ,             7822
447           ,             7762
448           ,             7629
449           ,             7654
450           ,             7473
451           ,             7571
452           ,             7352
453           ,             7136
454           ,             7135
455           ,             7139
456           ,             7196
457           ,             6888
458           ,             6860
459           ,             6773
460           ,             6798
461           ,             6704
462           ,             6571
463           ,             6441
464           ,             6216
465           ,             6275
466           ,             6220
467           ,             6081
468           ,             5615
469           ,             5700
470           ,             5632
471           ,             5590
472           ,             5219
473           ,             5272
474           ,             5160
475           ,             4947
476           ,             4917
477           ,             4829
478           ,             4616
479           ,             4483
480           ,             4301
481           ,             4192
482           ,             4034
483           ,             3879
484           ,             3592
485           ,             3450
486           ,             3301
487           ,             3124
488           ,             2848
489           ,             2612
490           ,             2379
491           ,             2163
492           ,             2029
493           ,             1759
494           ,             1623
495           ,             1451
496           ,             1204
497           ,             1040
498           ,             905
499           ,             795
500           ,             566
501           ,             456
502           ,             384
503           ,             271
504           ,             235
505           ,             185
506           ,             141
507           ,             115
508           ,             107
509           ,             75
510           ,             75
511           ,             80
512           ,             50
513           ,             66
514           ,             54
515           ,             51
516           ,             65
517           ,             66
518           ,             71
519           ,             61
520           ,             68
521           ,             67
522           ,             59
523           ,             68
524           ,             69
525           ,             67
526           ,             79
527           ,             64
528           ,             58
529           ,             51
530           ,             64
531           ,             67
532           ,             78
533           ,             81
534           ,             74
535           ,             92
536           ,             75
537           ,             66
538           ,             76
539           ,             78
540           ,             72
541           ,             70
542           ,             85
543           ,             76
544           ,             76
545           ,             72
546           ,             78
547           ,             79
548           ,             78
549           ,             82
550           ,             85
551           ,             91
552           ,             83
553           ,             87
554           ,             74
555           ,             85
556           ,             91
557           ,             84
558           ,             85
559           ,             81
560           ,             65
561           ,             72
562           ,             73
563           ,             98
564           ,             83
565           ,             95
566           ,             80
567           ,             84
568           ,             83
569           ,             83
570           ,             86
571           ,             88
572           ,             88
573           ,             99
574           ,             88
575           ,             108
576           ,             90
577           ,             87
578           ,             88
579           ,             97
580           ,             91
581           ,             74
582           ,             85
583           ,             105
584           ,             101
585           ,             106
586           ,             90
587           ,             84
588           ,             84
589           ,             94
590           ,             86
591           ,             102
592           ,             76
593           ,             87
594           ,             91
595           ,             95
596           ,             91
597           ,             100
598           ,             100
599           ,             105
600           ,             78
601           ,             99
602           ,             93
603           ,             86
604           ,             93
605           ,             100
606           ,             96
607           ,             97
608           ,             102
609           ,             88
610           ,             103
611           ,             78
612           ,             83
613           ,             81
614           ,             83
615           ,             80
616           ,             101
617           ,             114
618           ,             95
619           ,             84
620           ,             88
621           ,             93
622           ,             81
623           ,             91
624           ,             101
625           ,             81
626           ,             95
627           ,             83
628           ,             89
629           ,             93
630           ,             91
631           ,             93
632           ,             81
633           ,             94
634           ,             85
635           ,             80
636           ,             71
637           ,             76
638           ,             86
639           ,             84
640           ,             72
641           ,             78
642           ,             85
643           ,             82
644           ,             100
645           ,             84
646           ,             113
647           ,             73
648           ,             79
649           ,             97
650           ,             96
651           ,             73
652           ,             78
653           ,             74
654           ,             82
655           ,             70
656           ,             86
657           ,             84
658           ,             96
659           ,             86
660           ,             81
661           ,             57
662           ,             82
663           ,             73
664           ,             77
665           ,             87
666           ,             92
667           ,             64
668           ,             71
669           ,             88
670           ,             69
671           ,             77
672           ,             66
673           ,             66
674           ,             66
675           ,             73
676           ,             72
677           ,             69
678           ,             72
679           ,             87
680           ,             70
681           ,             69
682           ,             77
683           ,             67
684           ,             69
685           ,             61
686           ,             62
687           ,             75
688           ,             62
689           ,             55
690           ,             61
691           ,             68
692           ,             55
693           ,             61
694           ,             61
695           ,             63
696           ,             49
697           ,             54
698           ,             67
699           ,             60
700           ,             52
701           ,             56
702           ,             56
703           ,             52
704           ,             66
705           ,             47
706           ,             53
707           ,             62
708           ,             61
709           ,             53
710           ,             53
711           ,             61
712           ,             46
713           ,             50
714           ,             45
715           ,             40
716           ,             50
717           ,             49
718           ,             44
719           ,             43
720           ,             47
721           ,             53
722           ,             34
723           ,             40
724           ,             43
725           ,             33
726           ,             42
727           ,             49
728           ,             38
729           ,             36
730           ,             37
731           ,             44
732           ,             47
733           ,             36
734           ,             24
735           ,             32
736           ,             38
737           ,             31
738           ,             38
739           ,             43
740           ,             32
741           ,             34
742           ,             37
743           ,             25
744           ,             29
745           ,             35
746           ,             28
747           ,             43
748           ,             30
749           ,             18
750           ,             31
751           ,             31
752           ,             34
753           ,             27
754           ,             42
755           ,             34
756           ,             21
757           ,             29
758           ,             26
759           ,             28
760           ,             34
761           ,             31
762           ,             27
763           ,             20
764           ,             30
765           ,             35
766           ,             29
767           ,             26
768           ,             33
769           ,             32
770           ,             36
771           ,             29
772           ,             27
773           ,             31
774           ,             29
775           ,             33
776           ,             21
777           ,             33
778           ,             31
779           ,             25
780           ,             25
781           ,             32
782           ,             24
783           ,             18
784           ,             30
785           ,             35
786           ,             35
787           ,             35
788           ,             31
789           ,             25
790           ,             20
791           ,             22
792           ,             24
793           ,             25
794           ,             31
795           ,             21
796           ,             25
797           ,             28
798           ,             22
799           ,             22
800           ,             19
801           ,             23
802           ,             46
803           ,             31
804           ,             20
805           ,             33
806           ,             21
807           ,             25
808           ,             25
809           ,             28
810           ,             18
811           ,             26
812           ,             24
813           ,             25
814           ,             25
815           ,             16
816           ,             23
817           ,             25
818           ,             22
819           ,             24
820           ,             26
821           ,             18
822           ,             22
823           ,             25
824           ,             19
825           ,             16
826           ,             22
827           ,             22
828           ,             20
829           ,             14
830           ,             22
831           ,             24
832           ,             11
833           ,             18
834           ,             21
835           ,             16
836           ,             13
837           ,             17
838           ,             17
839           ,             19
840           ,             11
841           ,             22
842           ,             13
843           ,             14
844           ,             17
845           ,             18
846           ,             14
847           ,             26
848           ,             20
849           ,             16
850           ,             12
851           ,             23
852           ,             14
853           ,             23
854           ,             10
855           ,             19
856           ,             12
857           ,             20
858           ,             21
859           ,             12
860           ,             12
861           ,             24
862           ,             13
863           ,             21
864           ,             11
865           ,             20
866           ,             13
867           ,             14
868           ,             10
869           ,             15
870           ,             5
871           ,             9
872           ,             12
873           ,             13
874           ,             11
875           ,             6
876           ,             9
877           ,             8
878           ,             11
879           ,             11
880           ,             8
881           ,             12
882           ,             7
883           ,             4
884           ,             8
885           ,             8
886           ,             6
887           ,             18
888           ,             9
889           ,             9
890           ,             6
891           ,             13
892           ,             9
893           ,             15
894           ,             8
895           ,             10
896           ,             8
897           ,             8
898           ,             9
899           ,             10
900           ,             8
901           ,             3
902           ,             8
903           ,             11
904           ,             10
905           ,             8
906           ,             7
907           ,             5
908           ,             5
909           ,             5
910           ,             6
911           ,             10
912           ,             8
913           ,             8
914           ,             7
915           ,             7
916           ,             2
917           ,             3
918           ,             3
919           ,             3
920           ,             6
921           ,             5
922           ,             2
923           ,             6
924           ,             5
925           ,             3
926           ,             0
927           ,             1
928           ,             2
929           ,             4
930           ,             8
931           ,             2
932           ,             1
933           ,             1
934           ,             3
935           ,             1
936           ,             4
937           ,             1
938           ,             3
939           ,             1
940           ,             4
941           ,             5
942           ,             1
943           ,             2
944           ,             0
945           ,             0
946           ,             2
947           ,             1
948           ,             1
949           ,             4
950           ,             2
951           ,             4
952           ,             2
953           ,             3
954           ,             0
955           ,             2
956           ,             3
957           ,             2
958           ,             2
959           ,             1
960           ,             1
961           ,             1
962           ,             0
963           ,             0
964           ,             3
965           ,             0
966           ,             1
967           ,             1
968           ,             0
969           ,             1
970           ,             1
971           ,             1
972           ,             0
973           ,             4
974           ,             1
975           ,             0
976           ,             1
977           ,             0
978           ,             0
979           ,             0
980           ,             0
981           ,             1
982           ,             0
983           ,             0
984           ,             0
985           ,             0
986           ,             1
987           ,             0
988           ,             0
989           ,             0
990           ,             1
991           ,             0
992           ,             0
993           ,             0
994           ,             1
995           ,             0
996           ,             1
997           ,             0
998           ,             0
999           ,             0
1000          ,             0
1001          ,             0
1002          ,             1
1003          ,             0
1004          ,             0
1005          ,             0
1006          ,             1
1007          ,             0
1008          ,             0
1009          ,             0
1010          ,             1
1011          ,             1
1012          ,             0
1013          ,             0
1014          ,             0
1015          ,             1
1016          ,             0
1017          ,             0
1018          ,             0
1019          ,             0
1020          ,             0
1021          ,             0
1022          ,             0
1023          ,             0
1024          ,             0
1025          ,             0
1026          ,             0
1027          ,             1
1028          ,             0
1029          ,             1
1030          ,             1
1031          ,             0
1032          ,             1
1033          ,             0
1034          ,             0
1035          ,             0
1036          ,             0
1037          ,             0
1038          ,             0
1039          ,             0
1040          ,             0
1041          ,             0
1042          ,             2
1043          ,             0
1044          ,             0
1045          ,             0
1046          ,             0
1047          ,             0
1048          ,             0
1049          ,             1
1050          ,             0
1051          ,             0
1052          ,             0
1053          ,             0
1054          ,             0
1055          ,             0
1056          ,             0
1057          ,             0
1058          ,             0
1059          ,             0
1060          ,             1
1061          ,             1
1062          ,             0
1063          ,             0
1064          ,             0
1065          ,             0
1066          ,             0
1067          ,             0
1068          ,             0
1069          ,             0
1070          ,             0
1071          ,             0
1072          ,             0
1073          ,             0
1074          ,             1
1075          ,             0
1076          ,             0
1077          ,             0
1078          ,             0
1079          ,             0
1080          ,             0
1081          ,             0
1082          ,             0
1083          ,             0
1084          ,             0
1085          ,             1
1086          ,             0
1087          ,             0
1088          ,             0
1089          ,             0
1090          ,             1
1091          ,             0
1092          ,             1
1093          ,             0
1094          ,             0
1095          ,             0
1096          ,             0
1097          ,             0
1098          ,             0
1099          ,             1
1100          ,             0
1101          ,             0
1102          ,             0
1103          ,             0
1104          ,             0
1105          ,             0
1106          ,             0
1107          ,             0
1108          ,             0
1109          ,             0
1110          ,             0
1111          ,             0
1112          ,             0
1113          ,             1
1114          ,             0
1115          ,             0
1116          ,             0
1117          ,             0
1118          ,             0
1119          ,             0
1120          ,             0
1121          ,             0
1122          ,             0
1123          ,             0
1124          ,             0
1125          ,             0
1126          ,             0
1127          ,             0
1128          ,             0
1129          ,             0
1130          ,             0
1131          ,             0
1132          ,             0
1133          ,             0
1134          ,             0
1135          ,             0
1136          ,             0
1137          ,             0
1138          ,             0
1139          ,             0
1140          ,             1
1141          ,             0
1142          ,             0
1143          ,             0
1144          ,             1
1145          ,             1
1146          ,             0
1147          ,             0
1148          ,             0
1149          ,             0
1150          ,             0
1151          ,             0
1152          ,             0
1153          ,             0
1154          ,             0
1155          ,             0
1156          ,             0
1157          ,             0
1158          ,             0
1159          ,             0
1160          ,             0
1161          ,             0
1162          ,             0
1163          ,             0
1164          ,             1
1165          ,             0
1166          ,             0
1167          ,             0
1168          ,             0
1169          ,             0
1170          ,             0
1171          ,             0
1172          ,             0
1173          ,             0
1174          ,             0
1175          ,             0
1176          ,             0
1177          ,             0
1178          ,             0
1179          ,             0
1180          ,             0
1181          ,             0
1182          ,             0
1183          ,             0
1184          ,             0
1185          ,             0
1186          ,             0
1187          ,             0
1188          ,             0
1189          ,             0
1190          ,             0
1191          ,             0
1192          ,             0
1193          ,             0
1194          ,             0
1195          ,             0
1196          ,             0
1197          ,             0
1198          ,             0
1199          ,             0
1200          ,             0
1201          ,             0
1202          ,             0
1203          ,             1
1204          ,             0
1205          ,             0
1206          ,             0
1207          ,             0
1208          ,             0
1209          ,             0
1210          ,             0
1211          ,             0
1212          ,             0
1213          ,             0
1214          ,             0
1215          ,             0
1216          ,             0
1217          ,             0
1218          ,             0
1219          ,             0
1220          ,             0
1221          ,             0
1222          ,             0
1223          ,             0
1224          ,             0
1225          ,             0
1226          ,             0
1227          ,             0
1228          ,             0
1229          ,             0
1230          ,             0
1231          ,             0
1232          ,             0
1233          ,             0
1234          ,             0
1235          ,             0
1236          ,             0
1237          ,             0
1238          ,             0
1239          ,             0
1240          ,             0
1241          ,             0
1242          ,             0
1243          ,             0
1244          ,             0
1245          ,             0
1246          ,             0
1247          ,             0
1248          ,             0
1249          ,             0
1250          ,             0
1251          ,             0
1252          ,             0
1253          ,             0
1254          ,             0
1255          ,             0
1256          ,             0
1257          ,             0
1258          ,             0
1259          ,             0
1260          ,             0
1261          ,             0
1262          ,             0
1263          ,             0
1264          ,             0
1265          ,             0
1266          ,             0
1267          ,             0
1268          ,             0
1269          ,             0
1270          ,             0
1271          ,             0
1272          ,             0
1273          ,             0
1274          ,             0
1275          ,             0
1276          ,             0
1277          ,             0
1278          ,             0
1279          ,             0
1280          ,             0
1281          ,             0
1282          ,             0
1283          ,             0
1284          ,             0
1285          ,             0
1286          ,             0
1287          ,             0
1288          ,             0
1289          ,             0
1290          ,             0
1291          ,             0
1292          ,             0
1293          ,             0
1294          ,             0
1295          ,             0
1296          ,             0
1297          ,             0
1298          ,             0
1299          ,             0
1300          ,             0
1301          ,             0
1302          ,             0
1303          ,             0
1304          ,             0
1305          ,             0
1306          ,             0
1307          ,             0
1308          ,             0
1309          ,             0
1310          ,             0
1311          ,             0
1312          ,             0
1313          ,             0
1314          ,             0
1315          ,             0
1316          ,             0
1317          ,             0
1318          ,             0
1319          ,             0
1320          ,             0
1321          ,             0
1322          ,             0
1323          ,             0
1324          ,             0
1325          ,             0
1326          ,             0
1327          ,             0
1328          ,             0
1329          ,             0
1330          ,             0
1331          ,             0
1332          ,             0
1333          ,             0
1334          ,             0
1335          ,             0
1336          ,             0
1337          ,             0
1338          ,             0
1339          ,             0
1340          ,             0
1341          ,             0
1342          ,             0
1343          ,             0
1344          ,             0
1345          ,             0
1346          ,             0
1347          ,             0
1348          ,             0
1349          ,             0
1350          ,             0
1351          ,             0
1352          ,             0
1353          ,             0
1354          ,             0
1355          ,             0
1356          ,             0
1357          ,             0
1358          ,             0
1359          ,             0
1360          ,             0
1361          ,             0
1362          ,             0
1363          ,             0
1364          ,             0
1365          ,             0
1366          ,             0
1367          ,             0
1368          ,             0
1369          ,             0
1370          ,             0
1371          ,             0
1372          ,             0
1373          ,             0
1374          ,             0
1375          ,             0
1376          ,             0
1377          ,             0
1378          ,             0
1379          ,             0
1380          ,             0
1381          ,             0
1382          ,             0
1383          ,             0
1384          ,             0
1385          ,             0
1386          ,             0
1387          ,             0
1388          ,             0
1389          ,             0
1390          ,             0
1391          ,             0
1392          ,             0
1393          ,             0
1394          ,             0
1395          ,             0
1396          ,             0
1397          ,             0
1398          ,             0
1399          ,             0
1400          ,             0
1401          ,             0
1402          ,             0
1403          ,             0
1404          ,             0
1405          ,             0
1406          ,             0
1407          ,             0
1408          ,             0
1409          ,             0
1410          ,             0
1411          ,             0
1412          ,             0
1413          ,             0
1414          ,             0
1415          ,             0
1416          ,             0
1417          ,             0
1418          ,             0
1419          ,             0
1420          ,             0
1421          ,             0
1422          ,             0
1423          ,             0
1424          ,             0
1425          ,             0
1426          ,             0
1427          ,             0
1428          ,             0
1429          ,             0
1430          ,             0
1431          ,             0
1432          ,             0
1433          ,             0
1434          ,             0
1435          ,             0
1436          ,             0
1437          ,             0
1438          ,             0
1439          ,             0
1440          ,             0
1441          ,             0
1442          ,             0
1443          ,             0
1444          ,             0
1445          ,             0
1446          ,             0
1447          ,             0
1448          ,             0
1449          ,             0
1450          ,             0
1451          ,             0
1452          ,             0
1453          ,             0
1454          ,             0
1455          ,             0
1456          ,             0
1457          ,             0
1458          ,             0
1459          ,             0
1460          ,             0
1461          ,             0
1462          ,             0
1463          ,             0
1464          ,             0
1465          ,             0
1466          ,             0
1467          ,             0
1468          ,             0
1469          ,             0
1470          ,             0
1471          ,             0
1472          ,             0
1473          ,             0
1474          ,             0
1475          ,             0
1476          ,             0
1477          ,             0
1478          ,             0
1479          ,             0
1480          ,             0
1481          ,             0
1482          ,             0
1483          ,             0
1484          ,             0
1485          ,             0
1486          ,             0
1487          ,             0
1488          ,             0
1489          ,             0
1490          ,             0
1491          ,             0
1492          ,             0
1493          ,             0
1494          ,             0
1495          ,             0
1496          ,             0
1497          ,             0
1498          ,             0
1499          ,             0
1500          ,             0
1501          ,             0
1502          ,             0
1503          ,             0
1504          ,             0
1505          ,             0
1506          ,             0
1507          ,             0
1508          ,             0
1509          ,             0
1510          ,             0
1511          ,             0
1512          ,             0
1513          ,             0
1514          ,             0
1515          ,             0
1516          ,             0
1517          ,             0
1518          ,             0
1519          ,             0
1520          ,             0
1521          ,             0
1522          ,             0
1523          ,             0
1524          ,             0
1525          ,             0
1526          ,             0
1527          ,             0
1528          ,             0
1529          ,             0
1530          ,             0
1531          ,             0
1532          ,             0
1533          ,             0
1534          ,             0
1535          ,             0
1536          ,             0
1537          ,             0
1538          ,             0
1539          ,             0
1540          ,             0
1541          ,             0
1542          ,             0
1543          ,             0
1544          ,             0
1545          ,             0
1546          ,             0
1547          ,             0
1548          ,             0
1549          ,             0
1550          ,             0
1551          ,             0
1552          ,             0
1553          ,             0
1554          ,             0
1555          ,             0
1556          ,             0
1557          ,             0
1558          ,             0
1559          ,             0
1560          ,             0
1561          ,             0
1562          ,             0
1563          ,             0
1564          ,             0
1565          ,             0
1566          ,             0
1567          ,             0
1568          ,             0
1569          ,             0
1570          ,             0
1571          ,             0
1572          ,             0
1573          ,             0
1574          ,             0
1575          ,             0
1576          ,             0
1577          ,             0
1578          ,             0
1579          ,             0
1580          ,             0
1581          ,             0
1582          ,             0
1583          ,             0
1584          ,             0
1585          ,             0
1586          ,             0
1587          ,             0
1588          ,             0
1589          ,             0
1590          ,             0
1591          ,             0
1592          ,             0
1593          ,             0
1594          ,             0
1595          ,             0
1596          ,             0
1597          ,             0
1598          ,             0
1599          ,             0
1600          ,             0
1601          ,             0
1602          ,             0
1603          ,             0
1604          ,             0
1605          ,             0
1606          ,             0
1607          ,             0
1608          ,             0
1609          ,             0
1610          ,             0
1611          ,             0
1612          ,             0
1613          ,             0
1614          ,             0
1615          ,             0
1616          ,             0
1617          ,             0
1618          ,             0
1619          ,             0
1620          ,             0
1621          ,             0
1622          ,             0
1623          ,             0
1624          ,             0
1625          ,             0
1626          ,             0
1627          ,             0
1628          ,             0
1629          ,             0
1630          ,             0
1631          ,             0
1632          ,             0
1633          ,             0
1634          ,             0
1635          ,             0
1636          ,             0
1637          ,             0
1638          ,             0
1639          ,             0
1640          ,             0
1641          ,             0
1642          ,             0
1643          ,             0
1644          ,             0
1645          ,             0
1646          ,             0
1647          ,             0
1648          ,             0
1649          ,             0
1650          ,             0
1651          ,             0
1652          ,             0
1653          ,             0
1654          ,             0
1655          ,             0
1656          ,             0
1657          ,             0
1658          ,             0
1659          ,             0
1660          ,             0
1661          ,             0
1662          ,             0
1663          ,             0
1664          ,             0
1665          ,             0
1666          ,             0
1667          ,             0
1668          ,             0
1669          ,             0
1670          ,             0
1671          ,             0
1672          ,             0
1673          ,             0
1674          ,             0
1675          ,             0
1676          ,             0
1677          ,             0
1678          ,             0
1679          ,             0
1680          ,             0
1681          ,             0
1682          ,             0
1683          ,             0
1684          ,             0
1685          ,             0
1686          ,             0
1687          ,             0
1688          ,             0
1689          ,             0
1690          ,             0
1691          ,             0
1692          ,             0
1693          ,             0
1694          ,             0
1695          ,             0
1696          ,             0
1697          ,             0
1698          ,             0
1699          ,             0
1700          ,             0
1701          ,             0
1702          ,             0
1703          ,             0
1704          ,             0
1705          ,             0
1706          ,             0
1707          ,             0
1708          ,             0
1709          ,             0
1710          ,             0
1711          ,             0
1712          ,             0
1713          ,             0
1714          ,             0
1715          ,             0
1716          ,             0
1717          ,             0
1718          ,             0
1719          ,             0
1720          ,             0
1721          ,             0
1722          ,             0
1723          ,             0
1724          ,             0
1725          ,             0
1726          ,             0
1727          ,             0
1728          ,             0
1729          ,             0
1730          ,             0
1731          ,             0
1732          ,             0
1733          ,             0
1734          ,             0
1735          ,             0
1736          ,             0
1737          ,             0
1738          ,             0
1739          ,             0
1740          ,             0
1741          ,             0
1742          ,             0
1743          ,             0
1744          ,             0
1745          ,             0
1746          ,             0
1747          ,             0
1748          ,             0
1749          ,             0
1750          ,             0
1751          ,             0
1752          ,             0
1753          ,             0
1754          ,             0
1755          ,             0
1756          ,             0
1757          ,             0
1758          ,             0
1759          ,             0
1760          ,             0
1761          ,             0
1762          ,             0
1763          ,             0
1764          ,             0
1765          ,             0
1766          ,             0
1767          ,             0
1768          ,             0
1769          ,             0
1770          ,             0
1771          ,             0
1772          ,             0
1773          ,             0
1774          ,             0
1775          ,             0
1776          ,             0
1777          ,             0
1778          ,             0
1779          ,             0
1780          ,             0
1781          ,             0
1782          ,             0
1783          ,             0
1784          ,             0
1785          ,             0
1786          ,             0
1787          ,             0
1788          ,             0
1789          ,             0
1790          ,             0
1791          ,             0
1792          ,             0
1793          ,             0
1794          ,             0
1795          ,             0
1796          ,             0
1797          ,             0
1798          ,             0
1799          ,             0
1800          ,             0
1801          ,             0
1802          ,             0
1803          ,             0
1804          ,             0
1805          ,             0
1806          ,             0
1807          ,             0
1808          ,             0
1809          ,             0
1810          ,             0
1811          ,             0
1812          ,             0
1813          ,             0
